"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1257	RCFD1258	RCFD1259	RCFD1271	RCFD1272	RCFD1583	RCFD1594	RCFD1597	RCFD1658	RCFD1659	RCFD1661	RCFD1791	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD5612	RCFD5613	RCFD5614	RCFD5615	RCFD5616	RCFD5617	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDB578	RCFDB579	RCFDB580	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1271	RCON1272	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON1658	RCON1659	RCON1661	RCON1791	RCON2759	RCON2769	RCON3492	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3502	RCON3503	RCON3504	RCON3505	RCON3506	RCON3507	RCON3529	RCON3530	RCON5380	RCON5381	RCON5382	RCON5389	RCON5390	RCON5391	RCON5398	RCON5399	RCON5400	RCON5401	RCON5402	RCON5403	RCON5459	RCON5460	RCON5461	RCON5612	RCON5613	RCON5614	RCON5615	RCON5616	RCON5617	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB578	RCONB579	RCONB580	RCONB834	RCONB835	RCONB836	
807067																																																									0	0	0									293	0	0	0	0	100	0	0	0		0	0	0	0	0	120	0	0	0	0	0	825	0	0	0						0	0	0	0	0	0	22	0	0	0	0	293	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	
807348																																																									0	0	0									0	2	0	150	0	0	0	0	0		0	0	0	0	0	0	0	0	0	303	0	40	0	0	0						0	0	0	0	0	0	276	0	278	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	0	75	0	0	0	
807432																																																									0	0	0									0	0	0	47	0	0	0	0	0		0	0	0	0	0	0	71	0	0	19	0	18	0	0	0						0	0	0	0	0	0	252	4	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260	140	63	0	0	0	
807656																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	28	0	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	3	0	0	0	0	
807665																																																									0	0	0									0	0	0	151	0	0	0	0	0		744	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	
807946																																																									0	0	0									0	14	0	1	40	0	0	0	0		0	0	0	0	39	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	71	9	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	
807955																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	28	919	0	0	358	0	26	0	0	0	0	0	0	0	0	120	0	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	196	0	0	0	161	0	897	123	0	677	0	0	0	0	0	0	327	11	270	0	0	0	
808167																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2234	254	215	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	1062	118	26	0	0	0	
808176																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	29	73	0	0	0	0	462	168	168	0	0	0	206	0	0	59	1189	3750	0	0	0	0	0	0	0	0	0	0	0	107	18	18	1304	833	304	0	0	0	0	0	0	0	0	0	0	0	0	272	111	9	4414	1299	941	0	0	0	
808260																																																									0	0	0	0	0	0	0	0	0	0	0	15	714	0	510	0	1287	0	0	0	0	0	0	0	593	0	0	0	0	0	1220	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	464	0	771	714	0	15	1246	0	929	345	0	791	0	0	0	273	56	0	123	0	36	0	0	0	
808345																																																									0	0	0									0	0	0	2517	2040	4075	0	0	0		0	0	0	0	0	0	862	0	296	390	358	51	0	0	0						0	0	0	0	0	0	1574	206	912	51	0	126	54	110	0	52	110	0	0	0	0	6	11	0	410	149	79	0	0	0	
808354																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	
808448																																																									0	0	0									0	0	0	187	181	0	0	0	0		0	0	0	447	0	0	0	0	0	320	0	0	0	0	0						0	0	0	0	0	0	246	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	
808541																																																									0	0	0									0	0	0	171	21	0	0	0	0		0	0	0	0	84	0	0	0	0	0	5	0	0	0	0						0	0	0	0	0	0	132	114	218	0	126	0	0	126	0	0	113	0	0	0	0	0	0	0	42	8	0	0	0	0	
808653																																																									0	0	0									680	84	28	38	12	8	0	0	100		0	0	100	277	0	812	0	0	0	0	50	22	0	0	0						0	0	0	0	0	0	48	0	18	85	28	680	16	50	153	13	40	145	0	0	0	0	0	0	53	4	13	0	0	0	
808952																																																									0	0	0									0	0	0	99	0	1298	0	0	0		0	0	0	0	0	63	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	692	0	865	0	0	769	0	0	657	0	0	0	0	0	0	14	0	21	0	0	0	
809034																																																									0	0	0									0	0	0	22	0	181	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	13	7	0	28	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	14	0	0	0	0	
809324																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	11	31	0	0	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1243	0	8	0	0	0	
809379																																																									0	0	0									0	0	0	65	0	0	0	0	0		75	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	752	0	319	0	0	0	0	0	11	0	0	7	0	0	0	0	0	0	195	0	24	0	0	0	
809539																																																									0	0	0									0	0	0	116	52	3	0	0	0		133	207	0	49	0	0	0	0	0	216	89	339	0	0	0						0	0	0	0	0	0	1161	147	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	824	143	71	0	0	0	
809650																																																									0	0	0									0	0	0	58	66	0	0	0	0		10	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	108	40	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209	3	0	0	0	0	
809744																																																									0	0	0									0	0	0	62	90	44	0	0	0		0	0	0	0	0	0	0	0	0	100	283	177	0	0	0						0	0	0	0	0	0	537	76	201	37	5	31	0	0	0	0	0	0	0	0	0	0	0	0	205	65	58	0	0	0	
809856																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	
809940																																																									0	0	0									0	47	47	97	43	0	0	0	0		0	0	0	0	60	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	126	0	47	47	0	0	0	0	0	0	0	0	0	0	0	0	0	4	42	0	0	0	0	
810142																																																									0	0	0									96	109	0	180	0	0	0	0	0		0	0	0	56	0	263	0	0	0	121	0	0	0	0	0						0	0	0	0	0	0	443	0	0	109	0	96	0	0	0	0	0	0	0	0	0	17	3	0	41	2	0	0	0	0	
810151																																																									0	0	0									0	892	0	106	26	0	0	0	0		0	15	0	51	34	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	397	0	0	892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	59	32	0	0	0	
810339																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	79	0	0	0	0	0						0	0	0	0	0	0	25	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	81	1	0	0	0	0	
810450																																																									0	0	0									0	0	0	144	17	55	0	0	0		0	0	0	0	0	0	0	0	0	49	0	125	0	0	0						0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430	70	126	0	0	0	
810544																																																									0	0	0									110	107	234	30	0	0	0	0	0		0	0	0	205	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	219	73	12	107	234	110	0	0	0	0	0	0	0	0	0	168	129	0	133	34	4	0	0	0	
810553																																																									0	0	0									83	119	0	255	0	567	0	0	0		0	0	0	770	0	0	0	0	0	519	0	134	0	0	0						0	0	0	25	0	0	721	8	333	119	0	83	346	0	21	312	0	19	0	0	0	0	0	0	255	149	12	0	0	0	
810834																																																									0	0	0									0	0	0	835	113	622	0	0	0		341	0	0	0	0	0	0	0	0	30	250	1061	0	0	0						0	0	0	38	0	0	417	24	107	0	0	0	76	0	601	57	0	418	0	0	0	0	0	0	318	30	109	0	0	0	
810900	0	0	0	71	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						0	0	0	0	0	0	0	0	0	1088	0	125												0	0	0	64	0	2806																						
810919																																																									393	67	0	0	0	0	0	0	0	0	0	0	0	0	1257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	2274	2692	0	0	0	0	2027	2781	0	1997	2711	0	0	0	0	0	0	0	4923	3323	644	0	0	0	
811046																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1881	0	0	76	0	0	0	0	0	0	0	0	0	0	0	27	0	0	8	14	0	0	0	0	
811279																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	74	0	50	0	0	0	0	0	0						0	0	0	7	0	0	3003	0	1212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	12	0	0	0	
811457																																																									0	0	0									0	0	71	18	25	0	0	0	0		0	0	0	116	0	0	0	0	0	15	0	0	0	0	0						0	0	0	0	0	0	45	7	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	221	102	0	0	0	0	
811541																																																									0	0	0									0	0	0	102	0	47	0	0	0		0	0	0	161	77	0	0	0	0	87	0	24	0	0	0						0	0	0	0	0	0	331	124	112	5	0	0	0	77	0	0	69	0	0	0	0	0	0	0	253	38	20	0	0	0	
811550																																																									0	0	0									0	6	82	101	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	248	0	0	12	82	0	0	0	0	0	0	0	0	0	0	0	0	0	94	11	0	0	0	0	
811747																																																									0	0	0									0	57	0	62	35	0	0	0	0		0	0	0	0	0	0	0	0	0	70	173	0	0	0	0						0	0	0	0	0	0	36	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	3	0	0	0	0	
811756																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	155	0	0	0						0	0	0	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	
812164																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
812436																																																									0	0	0									0	0	0	417	808	0	0	0	0		0	0	0	0	0	0	0	0	0	0	870	258	0	0	0						0	0	0	60	45	0	146	399	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	53	0	0	0	0	
812557																																																									0	0	0									445	0	0	195	0	498	0	0	0		0	0	319	270	0	495	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	445	0	0	203	0	0	183	0	0	0	6	0	0	87	1	8	0	0	0	
812614																																																									0	0	0									0	0	0	9	1	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	347	40	13	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	893	129	83	0	0	0	
813059																																																									0	0	0									267	0	149	50	36	79	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	55	0	0	149	267	0	0	0	0	0	0	0	0	0	0	0	0	13	28	0	0	0	0	
813732																																																									0	0	0									0	0	0	217	0	187	0	0	0		334	0	167	147	0	0	0	0	0	0	0	97	0	0	0						0	0	0	101	0	13	245	0	2443	0	0	0	0	0	11	0	0	9	0	0	0	57	14	0	75	0	154	0	0	0	
813844																																																									286	24	0									872	109	164	124	95	807	0	0	0		152	0	0	1062	0	225	0	0	0	971	62	313	0	0	0						0	0	0	0	0	0	622	103	307	109	164	872	160	624	0	157	544	0	0	0	0	10	2	0	477	192	50	0	0	0	
813853																																																									14	0	0									0	0	0	404	7	1884	0	0	0		0	0	0	0	0	0	0	0	0	1253	65	784	0	0	0						0	0	0	0	0	0	310	0	0	817	0	0	0	0	571	0	0	491	0	0	0	0	0	0	331	53	0	0	0	0	
813947																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1886	0	0	0	0	0	0	0	0	0	0	0	0	0	20	66	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	116	0	0	0	
814216																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	2100	103	254	0	0	0	0	0	0	0	0	0	0	0	0	0	658	61	349	0	0	0	0	0	0	0	0	0	0	0	124	0	0	842	368	0	0	0	0	544	40	27	411	32	20	0	0	0	0	0	0	1857	91	133	0	0	0	
814355																																																									0	0	0									0	27	0	17	37	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	37	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	1	3	0	0	0	
814430																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	616	168	599	0	0	5	0	0	0	0	0	0	0	0	0	0	13879	0	1344	0	0	0	0	0	0	0	0	0	0	0	375	0	0	656	25	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	370	0	0	0	
814458																																																									0	0	0									0	0	0	198	0	74	0	0	0		0	0	0	0	0	439	0	0	0	71	0	0	0	0	0						0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	243	26	11	0	0	0	
814551																																																									0	0	0									0	25	0	59	0	46	0	0	0		0	0	0	0	0	21	0	0	0	0	0	133	0	0	0						0	0	0	0	0	0	53	0	66	25	0	0	0	0	0	0	0	0	0	0	0	7	0	0	241	22	17	0	0	0	
814711																																																									0	0	0									0	0	0	301	461	207	0	0	0		0	0	0	0	0	0	0	0	0	0	3	29	0	0	0						0	0	0	0	0	0	459	106	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1658	617	0	0	0	0	
814748																																																									0	0	0									0	0	0	60	0	39	0	0	0		0	0	0	0	0	0	0	0	0	0	0	453	0	0	0						0	0	0	28	0	0	609	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	
814953																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	34	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	0	0	0	
815053																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	108	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	24	0	0	0	0	
815147																																																									0	0	0									0	0	0	65	19	217	0	0	0		0	0	0	0	0	0	0	0	0	421	116	352	0	0	0						0	0	0	0	0	0	476	46	47	0	0	0	0	0	110	0	0	82	0	0	0	16	6	0	101	1	0	0	0	0	
815156																																																									0	0	0									0	164	1	314	120	0	0	0	0		31	406	0	563	86	0	0	0	0	154	0	0	0	0	0						0	0	0	0	0	0	401	0	0	164	1	0	60	0	0	54	0	0	0	0	0	0	0	0	27	0	0	0	0	0	
815213																																																									0	0	0									0	0	0	17	0	0	0	0	0		80	0	0	100	0	0	0	0	0	932	0	0	0	0	0						0	0	0	84	0	0	519	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0	6	0	0	0	
815277																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
815754																																																									0	0	0												163	0	0	0	0	0		0	0	0	0	0	0	0	0	0	246	0	335	0	0	0						0	0	0	0	0	0	307	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277	70	11	0	0	0	
815950																																																									0	0	0									0	18	14	0	29	0	0	0	0		0	0	0	24	0	0	0	0	0	163	0	0	0	0	0						0	0	0	0	0	0	27	30	0	18	14	0	0	0	0	0	0	0	0	0	0	0	0	0	149	5	2	0	0	0	
816144																																																									0	0	0									0	0	0	57	0	194	0	0	0		0	0	0	77	38	181	0	0	0	0	0	80	0	0	0						0	0	0	33	19	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	7	129	0	0	0	
816210	0	0	0	45804	104	27432	0	0	0	5872	187	3146	0	0	3035	9945	556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	74	51	6904	2194	7876	3032	1163	2724	0	0	0	3134	1035	2023	37665	1290	10338	0	0	0																						12506	2610	1020	688	0	1053	11	35	852	22428	0	12560												0	0	0	24521	1823	33701																						
816256																																																									0	0	0									0	10	0	3	0	10	0	0	0		0	0	0	0	0	0	0	0	0	0	0	247	0	0	0						0	0	0	0	0	0	9	0	122	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	1	0	0	0	
816304																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	610	64	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	8	0	0	0	
816452																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	16	28	0	0	0	0	6	9	0	5	8	0	0	0	0	0	0	0	190	47	30	0	0	0	
816603																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	363	0	462	0	0	28	0	10	0	0	0	0	0	0	0	0	216	0	1472	0	0	0	0	0	0	0	0	0	0	0	142	0	280	1278	0	1492	0	0	0	40	0	542	32	0	479	0	0	0	0	0	0	244	0	121	0	0	0	
816649																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	35	0	0	0	0	0						0	0	0	0	0	0	297	61	55	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	72	12	7	0	0	0	
816751																																																									0	0	0									0	0	0	13	0	50	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	12	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	10	11	0	0	0	0	
816760																																																									0	0	0									0	0	0	7	7	179	0	0	0		0	0	0	0	0	0	0	0	0	19	0	0	0	0	0						0	0	0	0	0	0	733	2	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	
816948																																																									0	0	0									11	0	0	12	0	0	0	0	0		0	0	0	1	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	85	0	15	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	41	0	25	0	0	0	
817356																																																									0	0	0									0	12	0	46	37	0	0	0	0		0	0	0	0	0	0	0	0	0	137	0	27	0	0	0						0	0	0	0	0	0	46	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	6	0	0	0	0	
817440																																																									0	0	0									0	0	0	115	68	0	0	0	0		0	0	0	76	0	0	0	0	0	0	27	0	0	0	0						0	0	0	0	0	0	141	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	3	0	0	0	0	
817477																																																									0	0	0									0	0	0	27	0	0	0	0	0		0	214	0	0	0	0	280	0	0	0	199	0	0	0	0						0	0	0	5	0	0	1188	629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	22	0	0	0	0	
817824	0	0	0	138019	49195	212126	185	139	0	18670	1019	9552	0	0	26	20	0	0	0	0	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	12550	13173	5393	18392	19536	0	17419	18776	0	100	43	0	0	0	0	47142	25573	2502	0	0	0																						4584	4487	1910	115	0	32	292	1179	597	8519	5331	12281												12731	8095	0	89276	61607	9526																						
817833	0	0	0	74727	13106	106886	0	0	0	8474	975	463	0	0	229	481	353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1268	158	38	7570	1466	5187	6435	1246	4404	0	0	0	11725	8436	0	52022	6508	11257	0	0	0																						34370	1989	28616	2527	1275	604	2281	643	47	91897	10102	52793												9023	2185	1093	60174	28483	15425																						
818353																																																									0	0	0												147	4	8	0	0	0		0	0	0	0	26	0	0	0	0	58	20	0	0	0	0						0	0	0	0	0	0	14	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	4	33	0	0	0	
818401																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	
818540																																																									0	0	0									120	3	8	0	0	0	0	0	0		0	0	0	62	0	424	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	3	8	120	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	
818559																																																									0	0	0									0	0	0	28	0	104	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	153	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
818625																																																									258	124	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	3026	615	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	893	74	0	0	0	0	
818652																																																									0	0	0									0	0	35	2	0	0	0	0	0		0	0	0	27	150	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	8	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	24	1	0	0	0	0	
819154																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	198	42	0	0	0	0						0	0	0	0	0	0	202	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	24	25	0	0	0	
819172																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	523	0	0	0	0	0	0	0	0	0						0	0	0	52	21	0	1072	770	262	0	0	0	0	0	0	0	0	0	0	0	0	23	6	0	143	129	11	0	0	0	
819453																																																									0	0	0									0	0	0	226	235	0	0	0	0		735	764	1557	19	0	57	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	2337	499	96	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	553	301	0	0	0	0	
819556																																																									0	0	0	0	0	0	0	0	0	0	0	222	195	0	114	10	11	0	0	0	0	0	0	0	143	0	146	0	0	0	427	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1960	366	284	195	0	222	0	0	366	0	0	329	0	0	0	0	0	0	697	50	158	0	0	0	
819855																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
820048																																																									0	0	0	0	0	0	0	0	0	0	0	0	7	0	27	0	95	0	0	0	0	0	0	0	0	0	39	25	0	0	610	0	1493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	166	7	0	0	0	0	75	0	0	62	0	0	0	0	0	0	175	9	5	0	0	0	
820178																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	169	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
820301																																																									0	0	0									0	0	0	0	0	17	0	0	0		0	0	0	0	0	0	0	0	0	26	0	0	0	0	0						0	0	0	0	0	0	603	0	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	
820310																																																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	1579	0	2247	0	0	0	0	0	0	32	0	0	317	0	0	0	506	0	4619	0	0	0	0	0	0	0	0	0	0	0	0	0	336	4004	12	2130	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	1108	22	383	0	0	0	
820459																																																									0	0	0									0	14	0	61	0	15	0	0	0		0	0	0	4	17	127	0	0	0	81	0	0	0	0	0						0	0	0	0	0	0	378	58	0	14	0	0	0	0	0	0	0	0	0	0	0	7	3	0	857	162	28	0	0	0	
820655																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	129	0	0	0	0	0						0	0	0	0	0	0	3	0	0	295	51	0	0	0	0	0	0	0	0	0	0	1	0	0	28	0	0	0	0	0	
820842																																																									0	0	0									0	0	0	15	0	76	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	20	0	0	0	
821036																																																									0	0	0									0	0	0	15	0	0	0	0	0		79	0	0	0	0	0	0	0	0	57	0	0	0	0	0						0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	
821120																																																									0	0	0												174	0	1302	0	0	0		0	0	0	0	0	0	0	0	0	1236	0	0	0	0	0						0	0	0	0	0	0	97	62	0	37	1	0	0	0	0	0	0	0	0	0	0	25	1	0	36	0	20	0	0	0	
821157																																																									0	0	0									0	20	0	792	0	0	0	0	0		42	0	0	0	0	0	0	0	0	157	0	0	0	0	0						0	0	0	0	0	0	61	0	34	20	0	0	457	0	0	343	0	0	0	0	0	0	0	0	124	7	16	0	0	0	
821278																																																									0	0	0									0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	194	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
821456																																																									0	0	0									140	0	0	16	2	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	30	0	11	0	0	140	0	0	0	0	0	0	0	0	0	0	0	0	32	0	26	0	0	0	
821531																																																									0	0	0									0	0	0	966	24	171	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	39	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	678	25	64	0	0	0	
