"IDRSSD"	RCFD0010	RCFD1350	RCFD1395	RCFD1651	RCFD1727	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD2243	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3819	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB528	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB613	RCFDB614	RCFDB616	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB645	RCFDB646	RCFDB647	RCFDB648	RCFDB649	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB674	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCON0010	RCON1350	RCON1395	RCON1651	RCON1727	RCON1754	RCON1773	RCON2170	RCON2221	RCON2243	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3819	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	RCONA000	RCONA001	RCONA002	RCONA167	RCONA221	RCONA222	
289449																																																																																																																																																																																	6225	2000	0	0	0	0	25170	88866	0	0	1124	0	12315	81013	0	0	0	0	12980	0	0	120	0	0	0	0	837	837	0	28607	0	1899	61121	0	0	0.1499	0.1947	0.1821	0.0000	0.0000	0.0000	12143	837	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	287	
289515																																																																																																																																																																																	16639	0	0	0	0	0	141804	493313	83	0	4051	0	39586	497079	0	0	0	0	42689	0	0	1937	0	0	-500	0	4051	4134	7298	83028	125767	27984	279576	0	0	0.0777	0.1181	0.1067	0.0000	0.0000	0.0000	38555	4134	480	50	20000	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	
289542																																																																																																																																																																																	7239	0	0	0	0	0	34055	191906	0	0	2169	0	16998	187924	0	0	0	0	16498	0	0	210	294	7721	0	0	1825	1825	1964	36604	36834	4453	115986	0	0	0.0788	0.1135	0.1008	0.0000	0.0000	0.0000	14673	1825	549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	
289702																																																																																																																																																																																	19142	30088	0	0	0	0	117561	595108	2974	0	6196	0	56622	612123	1624	0	0	0	54214	0	0	525	116	0	0	0	4799	7773	41416	109604	158013	22718	282113	872	0	0.0766	0.1417	0.1214	0.0000	0.0000	0.0000	46441	7773	4326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1397	
289739																																																																																																																																																																																	3779	975	0	0	0	391	6271	46719	0	0	498	0	4169	48135	0	0	0	0	4472	0	0	152	0	1198	0	0	349	349	2731	14345	10910	1007	19163	0	0	0.0857	0.1609	0.1483	0.0000	0.0000	0.0000	4123	349	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	
289757																																																																																																																																																																																	2860	0	0	0	0	0	12408	87368	0	0	785	0	6544	84092	0	0	0	0	7278	0	0	0	0	0	0	0	785	785	3459	10785	6856	6147	66974	0	0	0.0772	0.1003	0.0895	0.0000	0.0000	0.0000	6493	785	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
290052																																																																																																																																																																																	26537	10775	0	0	0	4710	104153	578986	0	0	6783	0	45079	575444	0	0	14834	0	46809	0	0	1492	0	13250	0	0	5456	5456	18545	149194	53281	27790	364457	3740	0	0.0723	0.1076	0.0950	0.0000	0.0000	0.0000	41353	5456	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1327	
290230																																																																																																																																																																																	4165	6287	0	0	0	0	33842	121924	0	0	840	0	13296	120872	0	0	0	0	14108	0	0	0	0	0	0	0	840	840	1453	35460	30992	5365	54820	0	0	0.1098	0.1823	0.1714	0.0000	0.0000	0.0000	13268	840	-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	
290249																																																																																																																																																																																	58763	79214	0	0	0	12768	80283	547426	0	0	3907	0	74379	510826	275	0	0	0	77333	0	0	1222	863	6191	0	0	3907	3907	9648	219447	73067	11112	247595	3038	0	0.1437	0.2324	0.2206	0.0000	0.0000	0.0000	73426	3907	953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
290838																																																																																																																																																																																	1353	1726	0	0	0	7413	0	22282	0	0	51	0	3480	22748	0	0	0	0	3531	0	0	0	0	0	0	0	51	51	1335	8876	7585	626	4537	0	0	0.1530	0.3494	0.3444	0.0000	0.0000	0.0000	3480	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
290847																																																																																																																																																																																	734	2326	0	0	0	285	5831	17606	0	0	138	0	1838	17297	0	0	0	0	1810	0	0	0	0	0	0	0	99	99	5808	2952	2958	313	5834	0	0	0.0989	0.2302	0.2176	0.0000	0.0000	0.0000	1711	99	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	
290922																																																																																																																																																																																	2259	8000	0	0	0	10633	0	54177	0	0	277	0	9210	54800	0	0	0	0	9487	0	0	0	0	0	0	0	277	277	11284	9686	14617	670	18867	0	0	0.1681	0.3375	0.3276	0.0000	0.0000	0.0000	9210	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
291059																																																																																																																																																																																	1385	0	0	0	0	7192	4197	64089	0	0	426	0	3947	64819	48	0	0	0	4295	0	0	0	0	1837	0	0	426	426	2959	23034	4756	2829	33688	0	0	0.0597	0.1032	0.0930	0.0000	0.0000	0.0000	3869	426	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
291152																																																																																																																																																																																	7670	4520	0	0	0	48258	115209	235580	0	0	543	0	14966	228364	0	0	0	0	14531	0	0	24	31	2161	0	0	543	543	3706	118583	77584	11425	34670	0	0	0.0613	0.1477	0.1422	0.0000	0.0000	0.0000	13988	543	978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
291273																																																																																																																																																																																	1806	0	0	0	0	0	53594	185112	0	0	1389	0	12398	185843	0	0	0	8023	13423	35500	0	0	0	1356	0	0	1218	1218	446	59012	83565	2274	43186	1285	0	0.0657	0.1380	0.1255	0.0000	0.0000	0.0000	12205	1218	193	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	171	
291330																																																																																																																																																																																	1953	2519	0	0	0	0	13862	43240	0	0	321	0	3874	45310	0	0	0	0	3984	0	0	1	0	0	0	0	321	321	51	11787	12006	1584	19362	0	0	0.0808	0.1437	0.1321	0.0000	0.0000	0.0000	3663	321	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
291611																																																																																																																																																																																	6387	16500	0	0	0	0	81961	258091	7783	0	2171	0	57349	254574	0	0	0	0	54244	0	0	2235	100	0	0	0	1995	9778	2749	47995	102638	5548	96374	0	0	0.1747	0.3403	0.2790	0.0000	0.0000	0.0000	44466	9778	12883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176	
291732																																																																																																																																																																																	1018	3828	0	0	0	0	21508	42687	0	0	298	0	6419	42658	0	0	0	0	6593	0	0	0	0	0	0	0	282	282	1160	17666	9903	1038	14093	0	0	0.1479	0.2922	0.2797	0.0000	0.0000	0.0000	6311	282	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	
291910																																																																																																																																																																																	3103	0	0	0	0	0	42605	100777	0	0	673	0	5787	92390	0	0	0	0	6581	0	0	0	0	76	0	0	673	673	834	45894	18009	4903	36895	0	0	0.0639	0.1194	0.1072	0.0000	0.0000	0.0000	5908	673	-121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
292234																																																																																																																																																																																	2019	4400	0	0	0	4504	6577	44812	0	0	275	0	4961	46021	0	0	0	0	4198	0	0	0	283	0	0	0	275	275	405	11339	9461	2437	22813	0	0	0.0871	0.1402	0.1310	0.0000	0.0000	0.0000	3923	275	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
292467																																																																																																																																																																																	24699	1600	0	0	0	8692	9952	52053	0	0	195	0	7184	52139	34	0	0	0	7272	0	0	0	0	0	0	0	192	192	3021	41766	633	1487	6672	0	0	0.1358	0.4739	0.4614	0.0000	0.0000	0.0000	7080	192	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	
292524																																																																																																																																																																																	15429	0	0	0	0	0	61660	299386	0	0	2650	0	26474	282790	0	0	0	0	28954	0	0	82	571	0	0	0	2650	2650	0	73751	53957	13351	174121	1483	0	0.0931	0.1339	0.1217				26304	2650	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
292850																																																																																																																																																																																	2085	3900	0	0	0	3346	1534	41603	0	0	278	0	4169	39534	0	0	0	0	4422	0	0	203	0	0	0	0	278	278	1257	10633	15388	793	14568	0	0	0.1048	0.1798	0.1685	0.0000	0.0000	0.0000	4144	278	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
292908																																																																																																																																																																																	7835	2800	0	0	0	2330	80482	248577	0	0	1786	0	26960	246921	0	0	0	0	25226	0	0	1843	0	0	0	0	1786	1786	18549	74995	31111	8729	121768	0	0	0.0961	0.1636	0.1521	0.0000	0.0000	0.0000	23451	1786	666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
293026																																																																																																																																																																																	3486	1703	0	0	0	0	20753	104544	0	0	1494	0	8875	98796	0	0	0	0	8557	0	0	0	0	1863	0	0	987	987	5488	20378	9793	8169	69074	0	0	0.0779	0.1089	0.0963	0.0000	0.0000	0.0000	7570	987	-276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	507	
293053																																																																																																																																																																																	9786	18965	0	0	0	9037	11035	137610	0	0	879	0	17281	135225	708	0	0	0	11855	0	0	0	0	3823	0	0	879	879	5011	30596	7359	5216	89062	2635	0	0.0849	0.1176	0.1089	0.0000	0.0000	0.0000	10976	879	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
293352																																																																																																																																																																																	2886	3406	0	0	0	0	6893	27395	0	0	161	0	3068	25438	0	0	0	0	3161	0	0	35	0	0	0	0	161	161	0	11379	3721	1057	12388	0	0	0.1179	0.1909	0.1812	0.0000	0.0000	0.0000	3000	161	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
293437																																																																																																																																																																																	2130	0	0	0	0	0	98988	136171	0	0	351	0	21334	132439	0	0	0	0	21425	0	0	73	0	0	0	0	351	351	24244	20018	51538	3482	40310	0	0	0.1591	0.3054	0.3004	0.0000	0.0000	0.0000	21074	351	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
293558																																																																																																																																																																																	5158	3750	0	0	0	0	53570	146509	0	0	1146	0	11032	145779	0	0	0	0	11919	0	0	507	0	5142	0	0	1146	1146	17772	19807	48171	3940	61636	462	0	0.0739	0.1303	0.1178				10773	1146	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
293651																																																																																																																																																																																	2434	0	0	0	0	0	12370	48031	0	0	365	0	5879	49249	0	0	0	0	6213	0	0	25	0	0	0	0	365	365	344	19570	430	1629	28015	0	0	0.1187	0.1931	0.1818	0.0000	0.0000	0.0000	5848	365	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	
293736																																																																																																																																																																																	21628	0	0	0	0	0	67731	426878	0	0	4211	0	38795	413977	0	0	0	0	37191	0	0	27028	3624	61474	0	0	4211	4211	33681	57224	48211	14986	285466	0	0	0.0806	0.1012	0.0897	0.0000	0.0000	0.0000	32980	4211	943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
293754																																																																																																																																																																																	2238	0	0	0	0	0	6746	77111	0	0	412	0	5243	76789	0	0	0	0	5655	0	0	41	0	2050	0	0	412	412	686	8846	24767	1739	43224	2911	0	0.0683	0.0968	0.0897	0.0000	0.0000	0.0000	5243	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294023																																																																																																																																																																																	5764	4742	0	0	0	0	25282	105941	0	0	762	0	8235	102536	0	0	0	0	8718	0	0	0	0	0	0	0	762	762	2217	21063	40985	3972	42014	0	0	0.0776	0.1307	0.1192	0.0000	0.0000	0.0000	7956	762	279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294153																																																																																																																																																																																	2825	625	0	0	0	440	7499	28933	0	0	390	0	3441	28623	0	0	0	0	3526	0	0	4	0	0	0	0	244	244	271	9783	3027	2004	16055	0	0	0.1151	0.1819	0.1693	0.0000	0.0000	0.0000	3282	244	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	146	
294256																																																																																																																																																																																	12355	0	0	0	0	0	25913	264980	0	0	2412	0	26737	262533	0	0	0	0	22422	0	0	1739	177	5590	0	0	2301	2301	9301	30168	95416	6676	125742	1063	0	0.0785	0.1219	0.1094	0.0000	0.0000	0.0000	20121	2301	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	
294331																																																																																																																																																																																	14726	11290	0	0	0	23282	1655	186746	0	0	1129	0	17198	188605	0	0	0	0	16757	0	0	311	176	21247	0	0	1129	1129	11953	37431	29037	5988	107872	0	0	0.0835	0.1189	0.1109	0.0000	0.0000	0.0000	15628	1129	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294359																																																																																																																																																																																	1331	0	0	0	0	0	1759	18546	0	0	250	0	1378	18384	0	0	0	0	1542	0	0	111	0	0	0	0	170	170	381	3036	4988	594	10379	0	0	0.0746	0.1141	0.1015				1372	170	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	
294564																																																																																																																																																																																	7012	2970	0	0	0	0	8952	140445	0	0	360	0	9005	133455	0	0	0	0	8865	0	0	184	0	353	0	0	360	360	595	26531	34790	21846	78927	8385	0	0.0640	0.0869	0.0834	0.0000	0.0000	0.0000	8505	360	-37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294751																																																																																																																																																																																	10824	13396	0	0	0	13782	17466	157744	0	0	1837	0	19816	149452	0	0	0	0	20843	0	0	308	0	0	0	0	1231	1231	7038	49446	29288	12377	73499	0	0	0.1312	0.2133	0.2007	0.0000	0.0000	0.0000	19612	1231	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	605	
294779																																																																																																																																																																																	10105	0	0	0	0	0	35056	376717	0	0	3352	0	61060	380959	0	0	0	0	64372	0	0	0	0	0	0	0	3352	3352	3577	42358	147515	15594	186658	6081	0	0.1602	0.2394	0.2269	0.0000	0.0000	0.0000	61020	3352	-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294809																																																																																																																																																																																	26924	0	0	0	0	1375	57333	463717	0	0	4973	0	40778	463432	0	0	0	0	44797	0	0	1028	0	16049	0	0	4679	4679	10659	51409	101384	23112	304214	13510	0	0.0866	0.1198	0.1073	0.0000	0.0000	0.0000	40118	4679	660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	294	
294827																																																																																																																																																																																	2603	0	0	0	0	0	7563	48521	0	0	394	0	6462	47774	0	0	0	0	5955	0	0	90	0	77	0	0	391	391	3166	2576	23143	2474	19082	0	28	0.1185	0.1903	0.1778	0.0000	0.0000	0.0000	5564	391	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	
295011																																																																																																																																																																																	9033	10100	0	0	0	4878	44517	271138	0	0	2090	0	24530	271137	0	0	0	0	26236	0	0	129	114	2991	0	0	2087	2087	14094	52659	102296	3846	103601	0	0	0.0891	0.1571	0.1446	0.0000	0.0000	0.0000	24149	2087	381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	
295057																																																																																																																																																																																	3636	3273	0	0	0	720	11312	80146	0	0	520	0	7263	80220	0	0	0	0	7732	0	0	0	612	0	0	0	520	520	1489	14015	9399	3805	55678	0	0	0.0899	0.1218	0.1136				7212	520	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
295356																																																																																																																																																																																	4261	0	0	0	0	840	0	19761	0	0	186	0	1394	19519	0	0	0	0	1538	0	0	0	0	0	0	0	144	144	845	4432	8103	704	6567	0	0	0.0714	0.1342	0.1216				1394	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	
295552																																																																																																																																																																																	4669	0	0	0	0	0	9256	49400	0	0	442	0	4030	49898	1125	0	0	0	4424	0	0	0	0	512	0	0	442	442	4111	7810	9058	747	28791	0	0	0.0798	0.1251	0.1126	0.0000	0.0000	0.0000	3982	442	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
295628																																																																																																																																																																																	22792	3975	0	0	0	0	108026	443207	0	0	4364	0	41665	433916	1094	0	0	0	47584	0	0	0	0	0	0	3750	3966	7716	17972	92949	71393	12363	262786	5276	0	0.0920	0.1502	0.1258	0.0000	0.0000	0.0000	39868	7716	1309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	398	
295637																																																																																																																																																																																	11854	3250	0	0	0	154	45016	204640	0	0	993	0	17861	200262	606	0	0	0	13386	0	0	0	0	311	0	0	993	993	4272	64658	52734	9868	78104	0	0	0.0634	0.1137	0.1053	0.0000	0.0000	0.0000	12393	993	771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
295646																																																																																																																																																																																	736	8	0	0	0	7959	0	15847	0	0	59	0	2298	16128	0	0	0	0	2357	0	0	0	0	0	0	0	59	59	0	0	0	582	15906	0	0	0.1425	0.1482	0.1445	0.0000	0.0000	0.0000	2298	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
295758																																																																																																																																																																																	1420	125	0	0	0	165	4047	32854	0	0	399	0	2645	33110	0	0	0	0	2967	0	0	0	0	0	0	0	351	351	1351	4204	572	1165	27077	0	0	0.0790	0.1054	0.0929	0.0000	0.0000	0.0000	2616	351	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	
296102																																																																																																																																																																																	4890	3010	0	0	0	0	20974	105566	0	0	1035	0	11192	104567	533	0	0	0	11883	0	0	0	0	1235	0	0	887	887	4370	14660	39954	2481	47321	128	0	0.1052	0.1678	0.1553	0.0000	0.0000	0.0000	10996	887	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148	
296438																																																																																																																																																																																	3087	0	0	0	0	855	3385	63743	0	0	414	0	5305	62710	0	0	0	0	5691	0	0	45	0	1849	0	0	414	414	1477	5751	10625	2634	46260	0	0	0.0841	0.1060	0.0983	0.0000	0.0000	0.0000	5277	414	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
296456																																																																																																																																																																																	4786	7544	0	0	0	1006	12909	92170	0	0	1471	0	8644	91024	112	0	0	0	7845	0	0	0	0	910	0	0	733	733	6607	22018	18999	3037	44484	0	0	0.0791	0.1355	0.1228				7112	733	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	738	
296559																																																																																																																																																																																	4352	7635	0	0	0	0	88151	191847	0	0	1533	0	31153	188744	0	0	0	0	30509	0	0	0	913	0	0	0	1342	1342	6103	88956	14191	6840	82055	0	0	0.1545	0.2846	0.2721	0.0000	0.0000	0.0000	29167	1342	1977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	
296755																																																																																																																																																																																	2939	1375	0	0	0	0	2488	35803	0	0	496	0	2750	35915	0	0	0	0	3049	0	0	0	0	0	0	0	319	319	783	4762	12326	2083	18396	0	0	0.0760	0.1204	0.1078	0.0000	0.0000	0.0000	2730	319	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	
296858																																																																																																																																																																																	744	2250	0	0	0	0	10075	24691	0	0	185	0	3727	25102	0	0	0	0	3837	0	0	0	0	0	0	0	170	170	2246	9760	2240	1022	10541	0	0	0.1461	0.2822	0.2697	0.0000	0.0000	0.0000	3667	170	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	
297042																																																																																																																																																																																	2870	0	0	0	0	0	20565	100483	0	0	926	0	8551	99469	0	0	0	0	8559	0	0	451	0	0	0	0	926	926	2638	14195	17639	5670	65919	0	0	0.0773	0.1097	0.0978				7633	926	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
297051																																																																																																																																																																																	1656	228	0	0	0	0	14859	56643	0	0	456	0	5052	56499	46	0	0	0	5273	0	0	0	0	19	0	0	456	456	1656	14377	10915	2841	29815	0	0	0.0853	0.1385	0.1265	0.0000	0.0000	0.0000	4817	456	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
297257																																																																																																																																																																																	4890	10675	0	0	0	451	25	36437	0	0	259	0	4210	35261	0	0	0	0	3674	0	0	0	0	0	0	0	259	259	686	15330	2749	2622	17136	0	0	0.0991	0.1703	0.1583	0.0000	0.0000	0.0000	3415	259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
297453																																																																																																																																																																																	8795	1969	0	0	0	35376	118281	231647	0	0	629	0	13707	225411	16	0	0	0	13687	0	0	0	675	4785	0	0	629	629	3723	106136	83563	10492	37806	0	0	0.0579	0.1322	0.1261	0.0000	0.0000	0.0000	13058	629	649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
297547																																																																																																																																																																																	1042	650	0	0	0	231	1279	12900	0	0	109	0	1709	12792	0	0	0	0	1783	0	0	0	0	0	0	0	102	102	1452	1721	3931	529	5876	0	0	0.1314	0.2180	0.2055	0.0000	0.0000	0.0000	1681	102	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	
297631																																																																																																																																																																																	5862	6981	0	0	0	0	33417	113826	0	0	1627	0	16864	110790	0	0	0	0	17182	0	0	748	66	128	0	0	813	813	14038	27469	29493	4027	43958	0	0	0.1477	0.2675	0.2548	0.0000	0.0000	0.0000	16369	813	495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	814	
297734																																																																																																																																																																																	5102	8183	0	0	0	40624	8960	119234	54	0	1738	0	12587	117033	501	0	0	0	13067	0	0	0	0	0	0	0	756	810	12138	50324	15526	2873	42593	0	0	0.1049	0.2194	0.2058	0.0000	0.0000	0.0000	12257	810	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	982	
297761																																																																																																																																																																																	10670	0	0	0	0	0	9478	79219	0	0	566	0	5767	76618	0	0	0	0	6325	0	0	0	0	3164	0	0	566	566	8654	9883	6280	6230	54984	606	0	0.0752	0.1024	0.0932	0.0000	0.0000	0.0000	5759	566	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
298049																																																																																																																																																																																	2424	1000	0	0	0	0	22421	58319	0	0	460	0	4989	58110	0	0	0	0	5153	0	0	319	0	2556	0	0	460	460	1312	18593	0	1133	38562	0	0	0.0808	0.1174	0.1070	0.0000	0.0000	0.0000	4693	460	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
298058																																																																																																																																																																																	1860	3947	0	0	0	1897	708	17606	0	0	117	0	1299	16301	0	0	0	0	1408	0	0	10	0	764	0	0	117	117	119	8293	451	853	8860	0	0	0.0792	0.1264	0.1159	0.0000	0.0000	0.0000	1291	117	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
298124																																																																																																																																																																																	6534	0	0	0	0	867	53756	259930	601	0	4123	0	32074	260559	0	0	0	0	33617	0	0	36	2128	13054	0	0	2327	2928	39825	18979	57713	4938	145883	0	0	0.1178	0.1823	0.1665	0.0000	0.0000	0.0000	30689	2928	1385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1796	
298218																																																																																																																																																																																	15433	0	0	0	0	18953	58604	239909	0	0	700	0	34293	244208	0	0	0	0	34225	0	0	0	0	0	0	0	700	700	27316	31983	65987	12422	114962	4593	0	0.1373	0.2217	0.2172	0.0000	0.0000	0.0000	33525	700	-609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1377	0	
298245																																																																																																																																																																																	4751	3615	0	0	0	0	48313	137983	0	0	919	0	20038	136187	0	0	0	0	20456	0	0	99	0	823	0	0	919	919	2319	31161	52502	2255	52175	0	0	0.1435	0.2402	0.2294	0.0000	0.0000	0.0000	19537	919	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	
299046																																																																																																																																																																																	46147	58353	0	0	0	10631	134573	838793	0	0	9108	0	62991	811049	0	0	0	0	64343	7881	0	4674	1756	81	0	0	6742	6742	50543	233236	143184	25758	415547	7881	0	0.0715	0.1198	0.1073	0.0000	0.0000	0.0000	57601	6742	368	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	2366	
299055																																																																																																																																																																																	1064	300	0	0	0	0	9217	32778	0	0	236	0	3212	33835	0	0	0	0	3443	0	0	0	24	0	0	0	236	236	436	10137	6742	860	15690	0	0	0.0948	0.1632	0.1520	0.0000	0.0000	0.0000	3207	236	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
