"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4658	RIAD4659	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD4668	RIAD4669	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIAD5413	RIAD5414	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	
315656	0	0	0	0	0	0	0	0	0	0	0	0	28	27			0	0	132	119	0	0						0						0			0	0	0	0	7	0			0	0	6	1	
315674	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	12	0	0	0						0						0			0	0	0	0	11	4			0	0	1	1	
315852	0	0	0	0	0	0	0	0	0	0	0	0	59	18			0	1	267	128	0	1						1						1			0	0	0	0	0	0			23	5	115	35	
315973	0	0	0	0	0	0	0	0	0	0	0	0	64	0			0	0	396	0	0	0						0						0			0	0	0	0	3	0			5	0	388	64	
316158	111	0	0	0	0	0	0	0	0	0	0	0	53	8			0	0	470	41	0	0						0						0			0	0	0	0	17	0			0	0	301	45	
316354	0	0	0	0	0	0	0	0	0	0	0	0	12	6			0	0	56	33	0	0						0						0			0	0	0	0	0	0			21	0	2	6	
316738	0	0	0	0	0	0	25	0	0	0	0	0	93	9			0	0	600	330	0	0						0						0			0	0	0	0	16	0			0	0	229	84	
316840	8	0	0	0	0	0	703	314	0	0	0	0	1425	24		0	0	105	4172	114	0	332		0	0		0	0		0	0		0	0		0	0	0	182	65	798	40			0	0	2035	877	
316859	0	0	0	1	0	0	0	0	0	0	0	0	52	0			0	0	235	122	0	0						0						0			0	0	0	0	16	5			0	0	97	46	
316916	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0	0	0			0	0	0	0	
316934	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	9	103	0	0	103						103						9			0	0	0	0	0	0			0	0	0	0	
317100	0	0	0	0	0	0	0	0	0	0	0	0	69	66			0	0	102	88	0	0						0						0			0	0	0	0	0	0			0	0	14	3	
317258	0	0	0	0	0	0	0	0	0	0	0	0	38	1			0	5	85	0	0	0						0						5			0	0	0	0	0	0			0	0	85	32	
317342	0	0	0	0	0	0	0	0	0	0	0	0	203	32		0	0	0	2790	1204	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	634	8			0	0	952	163	
317650	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	3	0	0	0						0						0			0	0	0	0	0	0			0	0	3	0	
317735	0	0	0	0	0	0	0	0	0	0	0	0	43	5			0	2	43	4	0	0						0						0			0	0	0	0	11	0			0	0	28	36	
318125	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
318639	0	0	0	0	0	0	0	0	0	0	0	0	36	8			0	0	146	46	0	0						0						0			0	0	0	0	0	0			0	0	100	28	
318835	0	0	0	0	0	0	0	0	0	0	0	0	15	0			0	0	330	278	0	0															0	0	0	0	0	0			0	0	52	15	
318947	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0						0			0	0	0	0	0	0			0	0	2	0	
319047	0	0	0	0	0	0	0	0	0	0	0	0	96	1			0	10	341	102	0	21						0						0			0	0	0	0	7	2			34	9	177	74	
319458	0	0	0	0	0	0	0	0	0	0	0	0	58	6			0	0	59	0	0	0						0						0			0	0	0	0	32	32			0	0	27	20	
319542	0	0	0	0	0	0	0	0	0	0	0	0	67	62			0	0	13	8	0	0						0						0			0	0	0	0	0	0			2	0	3	5	
319551	0	0	0	0	0	0	0	0	0	0	0	0	75	18			0	49	1210	436	0	745						745						49			0	0	0	0	8	0			0	1	21	7	
320034	0	0	0	0	0	0	0	0	0	0	0	0	71	0			0	70	542	512	0	0						0						0			0	0	0	0	0	0			3	0	27	1	
320052	0	0	0	0	0	0	234	26	0	0	0	0	467	318			0	32	4798	4133	0	243						243						25			0	0	0	0	32	4			0	0	156	87	
320070	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
320119	0	0	0	0	0	0	0	64	0	0	0	1	2721	2568	2420	148	0	0	3997	3523	0	0	2061	1462	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	474	88	
320155	0	0	0	4	0	0	35	0	0	0	0	0	88	11			0	32	1736	659	0	732						732						32			0	0	0	0	37	2			0	0	273	39	
320856	0	0	0	0	0	0	0	0	0	0	0	0	13	3			0	0	290	239	0	0						0						0			0	0	0	0	0	0			0	0	51	10	
321152	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	4	0	0	0						0						0			0	0	0	0	0	0			0	0	4	3	
321255	0	0	0	0	0	0	0	0	0	0	0	0	13	1			0	0	212	67	0	121						0						0			0	0	0	0	0	0			0	0	24	12	
321330	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	79	0	0	0						0						0			0	0	69	0	0	0			0	0	10	3	
321536	0	0	0	5	0	0	0	5	0	0	0	0	82	46			0	0	211	74	0	0						0						0			0	0	0	0	76	2			7	5	54	19	
321844	0	0	21	0	0	0	0	0	0	0	0	0	18	4			0	0	106	14	0	50						0						0			0	0	0	5	19	0			2	0	0	9	
321947	0	0	0	0	0	0	0	0	0	0	0	0	215	1			0	0	457	10	0	0						0						0			0	0	18	0	235	120			0	0	194	94	
322056	46	0	37	0	0	0	0	0	0	0	0	0	431	84			0	152	1392	406	0	49						0						58			0	0	0	0	25	0			9	1	820	194	
322449	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	8	8	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
322458	0	0	0	0	0	0	0	0	0	0	0	0	83	61			0	0	123	106	0	0						0						0			0	0	0	0	0	0			0	0	17	22	
322476	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	4	66	0	0	4						0						0			0	0	0	0	13	0			0	0	49	2	
322551	0	0	0	1	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	1	
322757	0	0	0	0	0	0	0	0	0	0	0	0	34	0			0	3	178	0	0	5						0						0			0	0	0	0	0	0			0	0	173	31	
322850	0	0	18	0	0	0	490	0	0	0	0	0	124	0			0	0	645	0	0	0						0						0			0	0	0	0	31	4			0	0	106	120	
323035	0	0	0	0	0	0	0	0	0	0	0	0	36	0			0	0	7	7	0	0						0						0			0	0	0	36	0	0			0	0	0	0	
323204	0	0	0	0	0	0	0	0	0	0	0	0	38	2			0	0	146	54	0	0						0						0			0	0	0	0	17	2			6	5	69	29	
323651	0	0	0	0	0	0	0	0	0	0	0	0	65	0			0	2	451	0	0	40						20						2			0	0	0	0	13	3			0	0	398	60	
323718	0	0	0	0	0	0	0	0	0	0	0	0	39	0			0	0	92	0	0	0						0						0			0	0	0	0	0	0			10	1	82	38	
324153	0	0	0	0	0	0	0	1	0	0	0	0	2	0			0	0	31	30	0	0						0						0			0	0	0	0	0	0			0	0	1	1	
324229	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	18	0	0	0						0						0			0	0	0	0	0	1			0	0	18	3	
324256	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	11	0	0	5						5						0			0	0	0	0	0	0			0	0	6	0	
324274	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			0	0	0	0	
324340	109	7	0	0	0	0	196	0	0	0	0	0	189	31			0	0	1281	401	0	0															0	0	0	0	98	32			32	1	445	118	
324649	0	0	0	0	0	0	24	33	0	0	0	0	47	2			0	0	80	5	0	0						0						0			0	0	0	0	0	0			0	0	51	12	
324751	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	2	31	26	0	0						0						2			0	0	0	0	0	0			0	0	5	1	
324854	0	0	0	0	0	0	0	5	0	0	0	0	13	0			0	0	31	0	0	0						0						0			0	0	0	0	0	0			0	0	31	8	
324863	0	0	0	0	0	0	0	0	0	0	0	0	39	21		0	0	1	206	100	0	22		0	0		0	22		0	0		0	1		0	0	0	0	0	0	4			0	0	84	13	
324902	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			0	0	0	0	
324975	0	0	0	0	0	0	0	0	0	0	0	0	17	0			0	0	28	0	0	0						0						0			0	0	0	0	0	0			0	0	28	17	
325141	0	0	0	0	0	0	0	0	0	0	0	0	27	0			0	0	272	0	0	0						0						0			0	0	0	0	198	0			0	0	74	27	
325459	0	0	0	0	0	0	0	0	0	0	0	0	14	10			0	2	3	0	0	0						0						2			0	0	0	0	1	0			0	0	2	2	
325534	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	30	0	0	0						0						0			0	0	0	0	0	0			14	1	16	9	
325824	0	0	0	0	0	0	0	0	0	0	0	0	72	0			0	0	127	0	0	0						0						0			0	0	0	0	4	0			9	2	114	70	
326054	0	0	0	0	0	0	0	0	0	0	0	0	10	2			0	0	120	112	0	0						0						0			0	0	0	0	0	0			0	0	8	8	
326250	0	0	0	0	0	0	0	0	0	0	0	0	28	0			0	3	138	11	0	49						0						0			0	0	0	0	0	0			0	1	78	24	
326344	0	0	0	0	0	0	0	0	0	0	0	0	89	57			0	1	58	39	0	0						0						0			0	0	0	0	0	28			1	0	18	3	
326670	0	0	0	0	0	0	6	0	0	0	0	0	26	9			0	0	198	131	0	0						0						0			0	0	0	0	47	12			0	0	14	5	
326858	0	0	0	0	0	0	0	0	0	0	0	0	127	56		0	0	0	831	630	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			1	0	200	71	
326979	0	0	0	0	0	0	0	0	0	0	0	0	18	8			0	0	105	83	0	0						0						0			0	0	0	0	15	10			0	0	7	0	
327015	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	134	0	0	0						0						0			0	0	0	0	102	0			0	0	32	3	
327220	0	0	0	0	0	0	0	0	0	0	0	0	46	8			0	0	79	10	0	0						0						0			0	0	0	0	0	0			0	0	69	38	
327305	0	0	0	0	0	0	0	35	0	0	0	0	66	22			0	0	795	655	0	0						0						0			0	0	0	0	8	1			6	3	126	5	
327435	0	0	0	0	0	0	0	0	0	0	0	0	65	16			0	0	1248	1075	0	0						0						0			0	0	0	0	17	0			0	0	156	49	
327453	0	0	0	0	0	0	63	3	0	0	0	0	76	30			0	6	1509	772	0	87						0						0			0	0	0	0	413	2			0	0	174	35	
327556	16	0	0	0	0	0	0	0	0	0	0	0	17	0			0	4	30	0	0	0						0						4			0	0	0	0	0	0			0	0	14	13	
327855	0	0	0	1	0	0	0	0	0	0	0	0	94	44			0	0	374	127	0	0						0						0			0	0	0	0	0	0			0	0	247	49	
327949	0	0	0	0	0	0	0	0	0	0	0	0	10	10			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
328058	0	0	25	2	0	0	48	4	0	0	0	0	29	0			0	18	207	0	0	50						50						18			0	0	0	0	0	0			0	4	84	1	
328151	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	2	
328357	0	0	0	0	0	0	0	0	0	0	0	0	51	9			0	0	132	2	0	0						0						0			0	0	0	0	0	0			0	0	130	42	
328423	35	0	0	0	0	0	15	0	0	0	13	0	232	33		0	0	9	2346	691	0	124		0	0		0	119		0	0		0	9		0	0	0	63	2	87	0			0	0	1318	188	
328450	248	0	0	0	0	0	0	0	0	0	0	0	43	19			0	4	365	3	0	25						25						4			6	13	0	0	11	0			0	0	78	20	
328553	0	0	0	0	0	0	0	0	0	0	0	0	62	9		0	0	41	249	12	0	140		0	0		0	0		0	0		0	0		0	0	0	0	0	41	1			0	0	56	11	
328656	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
328777	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	220	0	0	0		0	220		0	0		0	0		0	0		0	0	0	0	0	220	0			0	0	0	0	
329149	0	0	0	0	0	0	0	0	0	0	0	0	35	25			0	0	74	0	0	0						0						0			0	0	0	0	0	0			0	0	74	10	
329345	0	0	0	0	0	0	3	0	0	0	0	0	14	3			0	0	192	45	0	0						0						0			0	0	0	0	0	0			0	0	144	11	
329550	982	263	0	0	17	0	124	0	0	0	0	0	768	127		0	0	3	5364	2080	0	107		0	0		0	107		0	0		0	0		0	0	0	35	0	667	15			0	0	1352	360	
329578	0	0	0	0	0	0	0	69	0	0	0	0	77	0			0	0	4	0	0	0						0						0			0	0	0	0	0	6			0	0	4	2	
329756	9	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	98	50	0	0						0						0			0	0	0	0	26	0			0	0	13	1	
329952	0	0	0	0	0	0	0	0	0	0	0	0	43	27			0	0	112	96	0	0						0						0			0	0	0	0	0	0			2	2	14	14	
330239	0	0	0	0	0	0	0	0	0	0	0	0	129	1			0	0	707	14	0	0						0						0			0	0	0	13	100	7			68	8	525	100	
330248	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	1	25	0	0	4						0						0			0	0	0	0	15	0			0	0	6	4	
330417	0	0	0	0	0	0	0	0	0	0	0	0	17	0			0	2	100	0	0	10						0						0			0	0	0	0	4	0			3	0	83	15	
330453	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	6	2	0	0						0						0			0	0	0	0	0	0			0	0	4	1	
330659	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	30	5	0	0															0	0	0	0	0	0			0	0	25	2	
330855	0	0	110	0	0	0	59	17	0	0	0	0	116	31			0	0	313	34	0	0						0						0			0	1	0	21	0	0			0	0	110	47	
330873	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	0	0	0	0						0						0			0	0	0	0	0	4			0	0	0	4	
330949	0	0	0	0	0	0	0	0	0	0	0	0	103	21			0	0	647	80	0	0						0						0			0	0	0	0	128	48			0	0	439	34	
331106	0	0	7	4	0	0	317	1	0	0	0	0	10	2			0	0	491	93	0	14						0						0			0	0	0	0	52	0			0	0	8	3	
331375	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	6	0	0	0						0						0			0	0	0	0	0	0			0	0	6	1	
331544	0	0	0	0	0	0	0	0	0	0	0	0	19	3			0	0	95	36	0	0						0						0			0	0	0	0	0	0			0	0	59	16	
331553	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	14	0	0	0						0						0			0	0	0	0	0	0			0	0	14	2	
331647	3873	1713	350	0	356	0	2969	388	1667	508	0	0	32875	20294		0	0	3188	302571	260274	0	1186		2840	0		0	0		0	0		0	908		0	536	45	1275	172	2939	399			0	0	27682	6213	
331656	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	8	0	0	0						0						0			0	0	0	0	2	0			0	0	6	2	
331713	0	0	0	0	0	0	171	0	0	0	0	0	103	17			0	0	245	5	0	0						0						0			0	0	0	0	19	54			34	4	16	28	
332055	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	0	30	0	0	0						0						0			0	0	0	0	0	0			0	0	30	9	
332224	0	0	0	0	0	0	163	0	0	0	0	0	53	7			0	0	907	623	0	0						0						0			0	0	0	0	19	14			0	0	102	32	
332345	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	2	0	0	0						0						0			0	0	2	8	0	0			0	0	0	0	
332402	0	0	0	0	0	0	0	0	0	0	0	0	24	0			0	0	25	0	0	0						0						0			0	0	0	0	0	0			0	0	25	24	
332644	0	0	0	0	0	0	14	0	0	0	0	0	2	0			0	2	19	0	0	5						0						0			0	0	0	0	0	0			0	0	0	0	
332756	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	11	0	0	0						0						0			0	0	0	0	0	0			0	0	11	0	
332907	31	96	0	0	3	0	456	169	0	0	0	0	7752	1107		0	0	0	18251	3659	0	0		0	0		0	0		0	0		0	0		0	180	90	0	0	477	117			0	0	13625	6263	
332970	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
333034	0	0	0	0	0	0	0	0	0	0	0	0	502	130			0	0	1087	356	0	0						0						0			0	0	0	0	5	0			0	0	726	372	
333043	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	192	0	0	192						192						0			0	0	0	0	0	0			0	0	0	0	
333052	0	0	0	0	0	0	0	0	0	0	0	0	4	3			0	0	2	1	0	0						0						0			0	0	0	0	0	0			0	0	1	1	
333203	0	0	0	0	0	0	32	1	0	0	0	0	26	4			0	0	147	58	0	0						0						0			0	0	0	0	0	0			6	2	51	19	
333249	0	0	0	0	0	0	0	0	0	0	0	0	28	0			0	0	180	0	0	0						0						0			0	0	0	0	6	0			10	0	164	28	
333650	0	0	0	0	0	0	0	0	0	0	0	0	34	14			0	1	46	10	0	0						0						0			0	0	0	0	0	6			0	0	36	13	
333856	0	0	0	0	0	0	0	0	0	0	0	0	36	23			0	0	149	41	0	0						0						0			0	0	0	0	0	0			0	0	108	13	
333940	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	52	35	0	0						0						0			0	0	0	0	6	0			0	0	11	0	
334059	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	320	229	0	0						0						0			0	0	0	0	5	0			0	0	86	2	
334255	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	9	0	0	0						0						0			0	0	0	0	0	0			0	0	9	0	
334264	0	0	0	0	0	0	0	0	0	0	0	0	17	16			0	0	41	40	0	0						0						0			0	0	0	0	0	0			1	1	0	0	
334648	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	22	0	0	0						0						0			0	0	0	0	0	0			0	0	22	5	
334657	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	5	71	39	0	22						22						5			0	0	0	0	0	0			0	0	10	2	
334750	0	0	0	0	0	0	0	0	0	0	0	0	71	15			0	16	429	320	0	0						0						0			0	0	0	0	0	0			0	0	109	40	
335243	0	0	0	0	0	0	0	0	0	0	0	0	11	0			0	6	227	0	0	99						99						0			0	0	0	0	0	0			0	0	128	5	
335346	0	0	0	0	0	0	0	0	0	0	11	0	81	10			0	0	172	6	0	0						0						0			0	0	0	0	0	0			34	17	121	54	
335355	0	0	0	0	0	0	0	0	0	0	0	0	20	15			0	0	414	324	0	0						0						0			0	0	0	0	25	0			11	0	54	5	
335757	0	0	0	0	0	0	0	0	0	0	0	0	22	2			0	0	3	0	0	0						0						0			0	0	0	0	0	10			0	0	3	10	
336071	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	7	0	0	0						0						0			0	0	0	0	0	0			0	0	7	0	
336147	0	0	0	0	0	0	0	0	0	0	0	0	53	0			0	6	77	2	0	20						0						0			0	0	0	0	8	0			0	0	47	47	
336352	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
336361	0	0	0	0	0	0	0	0	0	0	0	0	64	59			0	0	669	89	0	566						0						0			0	0	0	0	0	0			0	0	14	5	
336576	0	0	0	0	154	0	303	672	0	0	0	0	716	0		0	0	0	624	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	65	0			29	4	73	40	
336932	0	0	0	0	12	45	0	0	0	0	0	0	61	10		0	0	0	6408	6251	0	0		0	0		0	0		0	0		0	0		0	0	0	47	2	21	0			0	0	77	4	
336950	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	12	0	0	0						0						0			0	0	0	0	0	0			0	0	12	0	
337050	0	0	0	0	0	0	11	0	0	0	0	0	325	283			0	0	1118	500	0	100						100						0			0	0	0	0	110	11			15	1	382	30	
337247	0	0	0	0	0	0	0	1	0	0	0	0	30	0			0	25	7	0	0	0						0						25			0	0	0	0	0	0			0	0	7	4	
337340	15	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	114	0	0	0						0						0			0	0	0	0	74	0			0	0	25	2	
337658	0	0	0	0	0	0	0	0	0	0	0	0	33	0			0	0	79	0	0	0						0						0			0	0	0	0	0	0			0	0	79	33	
337733	0	0	16	0	0	0	13	5	0	0	0	0	241	28			0	0	544	39	0	0						0						0			0	0	0	0	224	106			0	0	252	102	
337966	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	5	0	0	0						0						0			0	0	0	0	0	0			0	0	5	1	
338178	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	6	0	0	0						0						0			0	0	0	0	0	0			0	0	6	0	
338646	0	0	0	0	0	0	0	0	0	0	0	0	54	3			0	30	286	144	0	1						0						0			0	0	0	0	0	0			22	3	119	18	
338758	0	0	0	0	0	0	0	0	0	0	0	0	52	15			0	0	159	62	0	0						0						0			0	0	0	0	46	9			0	0	51	28	
338851	0	0	0	0	0	0	65	0	0	0	0	0	44	21			0	0	301	210	0	0						0						0			0	0	0	0	0	0			0	0	26	23	
338945	0	0	0	0	0	0	0	0	0	0	0	0	12	10			0	0	7	0	0	0						0						0			0	0	0	0	0	0			0	0	7	2	
339054	0	0	0	0	0	0	0	0	0	0	0	0	12	4			0	1	29	0	0	0						0						1			0	0	0	0	0	0			0	0	29	7	
339353	0	0	0	0	0	0	0	0	40	10	0	0	10	0			0	0	102	62	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
339456	0	0	0	0	0	0	109	0	0	0	0	0	129	91			0	10	1232	834	0	77						0						0			0	0	0	0	26	2			40	1	146	25	
339607	1	2	0	0	0	79	0	23	0	0	0	0	164	0		0	0	0	13	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	53			0	0	12	7	
339773	240	0	0	0	0	1233	0	31	0	0	0	0	1264	0		0	0	0	240	0	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			0	0	0	0	
339858	40	14	510	1	7	1	579	134	907	20	0	0	2950	656		0	0	157	16817	9677	0	259		0	0		0	52		0	0		0	54		0	0	0	0	0	197	252			0	11	4641	1704	
339951	0	0	0	0	0	494	431	20	0	0	0	0	665	141		0	0	0	789	288	0	0		0	0		0	0		0	0		0	0		0	0	0	0	0	0	0			0	0	70	10	
340135	0	0	0	0	0	0	0	0	0	0	0	0	141	31		0	0	0	719	520	0	0		0	0		0	0		0	0		0	0		0	117	0	0	0	66	79			0	0	133	31	
340144	0	0	0	0	0	0	0	0	0	0	0	0	2	1			0	0	331	148	0	0						0						0			0	0	0	0	75	0			24	0	84	1	
340256	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	73	71	0	0						0						0			0	0	0	0	1	2			0	0	1	0	
340443	0	0	0	0	0	0	0	0	0	0	0	0	17	0			0	0	14	0	0	0						0						0			0	0	0	0	0	16			1	0	13	1	
340555	0	0	0	1	0	0	0	0	0	0	0	0	4	3			0	0	56	3	0	50						50						0			0	0	0	0	0	0			0	0	3	0	
340649	0	0	0	0	0	0	0	0	0	0	0	0	11	7			0	4	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
340742	0	0	0	0	10	16	151	2	0	0	0	0	193	112		0	0	0	780	56	0	0		0	0		0	0		0	0		0	0		0	6	31	0	0	23	0			36	3	504	60	
340751	0	0	0	0	0	0	0	0	0	0	0	0	84	26			0	0	163	76	0	0						0						0			0	0	0	0	20	6			0	0	67	52	
341310	0	0	0	0	0	0	0	0	0	0	0	0	25	22			0	0	315	244	0	0						0						0			0	0	0	0	0	0			0	0	71	3	
341356	0	0	101	0	0	0	0	23	0	0	0	0	148	6			0	0	4196	2448	0	225						224						0			0	0	0	0	277	62			273	6	872	51	
341646	502	28	165	59	0	0	254	212	0	16	0	0	1750	132		0	0	106	6685	1898	0	348		0	0		0	201		0	0		0	82		0	0	0	62	6	679	180			175	55	2602	956	
341851	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0						0						0			0	0	0	0	0	0			0	0	1	0	
341918	0	0	0	0	0	0	0	0	0	0	0	0	46	14			0	0	189	94	0	0						0						0			0	0	0	0	13	0			0	3	82	29	
341954	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	10	0	0	0						0						0			0	0	0	0	0	0			0	0	10	4	
341972	0	0	0	0	0	0	0	0	0	0	0	0	14	0			0	0	42	0	0	0						0						0			0	0	0	0	0	0			0	0	42	14	
342054	0	0	0	0	0	0	0	0	0	0	0	0	29	0			0	0	120	13	0	0						0						0			0	0	0	0	8	1			0	0	99	28	
342175	0	0	0	0	0	0	0	0	0	0	0	0	146	0		0	0	0	407	0	0	0		0	0		0	0		0	0		0	0		0	0	0	41	0	117	0			0	0	249	146	
342362	0	0	0	0	0	0	0	0	0	0	0	0	9	1			0	0	21	2	0	0						0						0			0	0	0	0	0	0			0	0	19	8	
342410	0	0	50	0	0	0	0	0	0	0	0	0	7	0			0	0	98	0	0	0															0	0	0	0	17	3			14	0	17	4	
342634	421	0	234	0	0	0	1759	0	0	0	0	0	7411	721		0	0	2103	22137	4317	0	2790		0	0		0	288		0	0		0	0		0	0	0	0	0	2195	6			2825	724	7596	3857	
342643	0	0	0	0	0	0	0	0	0	0	0	0	110	0			0	0	907	7	0	346						0						0			0	0	0	0	0	0			0	0	554	110	
342960	0	0	0	0	0	0	831	22	0	0	0	0	591	438			0	0	4833	3338	0	0															0	0	0	0	632	127			0	0	32	4	
343051	0	0	0	0	0	0	7	0	0	0	0	0	38	7			0	0	108	7	0	11						11						0			0	0	0	0	0	0			0	0	83	31	
343248	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	14	0	0	0						0						0			0	0	0	0	0	0			0	0	14	3	
343257	0	0	0	0	0	0	0	0	0	0	0	0	6	4			0	0	46	36	0	0						0						0			0	0	0	0	0	0			3	1	7	1	
343314	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	10	0	0	0						0						0			0	0	0	0	0	0			0	0	10	8	
343341	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0															0	0	0	0	0	0			0	0	0	0	
343556	0	0	0	0	0	0	0	0	0	0	0	0	10	2			0	0	63	18	0	0						0						0			0	0	0	0	0	0			0	0	45	8	
343770	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0						0			0	0	0	0	0	0			0	0	0	0	
343903	0	0	0	0	0	0	0	0	0	0	0	0	52	4			0	0	32	0	0	0						0						0			0	0	0	0	0	37			0	0	32	11	
343958	0	0	0	0	0	0	5	0	0	0	0	0	21	0			0	21	121	33	0	83						0						0			0	0	0	0	0	0			0	0	0	0	
344236	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	44	20	0	0						0						0			0	0	0	0	10	0			0	0	14	5	
344423	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	6	0	0	0						0						0			0	0	0	0	0	0			0	0	6	2	
344647	0	0	0	0	0	0	1	0	0	0	0	0	38	17			0	7	337	76	0	25						25						7			0	0	0	0	33	4			20	0	182	10	
344674	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	23	0	0	0						0						0			0	0	0	0	0	0			0	0	23	4	
344816	0	0	0	0	0	0	261	1	0	0	0	0	140	28			0	0	1230	335	0	17															0	0	0	0	193	5			71	12	353	94	
344852	0	0	0	0	0	0	0	40	0	0	0	0	40	0			0	0	9	0	0	0						0						0			0	0	0	0	0	0			0	0	9	0	
345149	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	2	0	0	0						0						0			0	0	0	0	0	0			0	0	2	0	
