"IDRSSD"	RIAD3582	RIAD3583	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD3590	RIAD3591	RIAD4266	RIAD4267	RIAD4481	RIAD4482	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4653	RIAD4654	RIAD4655	RIAD4662	RIAD4663	RIAD4664	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADB516	RIADB517	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	
64730	7	0	28	0	0	0	0	0	0	0	0	0	31	10			0	0	160	0	0	0											0	0	0	0			5	2	115	19	0	0	5	0			0	0	7	0	0	0	0	0				
65205	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	34	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	0	0	0	0	34	0											0	0		
65241	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	34	0	0	0						0				0	0	0	0	0			0	0	4	3	0	0	30	0			0	0	0	0	0	0	0	0				
65513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	
65559	0	0	0	0	0	0	0	8	0	0	0	0	16	3		0	0	0	26	0	0	1		0	0		0	1	0		0	0	0	0	0	0			0	0	25	5	0	0	0	0			0	0	0	0	0	0	0	8	0	0		
65746	1389	5	0	0	0	0	453	19	0	0	0	0	354	107		0	0	0	2959	250	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	177	177	46	0	601	89			758	3	631	2	453	19	0	0	0	0		
65858	1	40	0	0	0	0	620	142	0	0	0	0	1255	659		0	0	171	1804	552	0	304		0	0		0	1	0		0	0	0	0	0	0			141	40	109	87	72	44	77	0			1	40	0	0	620	48	0	94	0	0		
66015	0	0	0	0	0	0	0	0	113	101	0	0	505	23	0	23	0	0	1007	29	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	865	381	0	0	0	0		0	0	0	0	0	0	0	0	0	113	101	0	
66154	0	0	0	0	0	0	0	0	0	0	0	0	19	0			0	2	51	0	0	4											0	0	0	0			0	0	35	12	5	0	12	0														
66172	173	0	0	0	48	0	0	40	0	0	0	0	56	1		0	0	0	254	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	33	15	0	0	0	0			173	0	0	0	0	0	0	40	0	0		
66275	0	0	0	0	0	0	0	59	0	0	0	0	219	130			0	0	84	62	0	0											0	0	0	13			2	1	12	8	0	8	0	8			0	0	0	0	0	0	0	59				
66837	0	0	0	0	0	0	4	0	0	0	0	0	12	4			0	0	72	25	0	0											0	0	0	0			0	0	27	8	0	0	16	0			0	0	0	0	0	0	4	0				
66846	193	66	72	177	143	28	2887	378	0	0	0	0	1219	190		0	0	34	5835	1795	0	54		0	0		0	54	0		0	34	0	0	0	0			5	0	172	47	254	45	489	25			92	0	101	66	2396	314	491	64	0	0		
67142	55	3	0	0	0	0	0	25	0	0	0	0	40	3			0	0	103	0	0	0											0	0	0	0			0	0	29	6	3	0	19	0														
67151	1163	0	0	0	0	0	0	0	0	0	0	0	24	9		0	0	0	1203	6	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	34	15	0	0	0	0			26	0	1137	0	0	0	0	0	0	0		
67209	770	56	0	0	0	0	0	0	0	0	0	0	83	0		0	0	0	802	2	0	3		0	0		0	0	0		0	0	0	0	0	0			0	0	27	27	0	0	0	0			0	0	770	56	0	0	0	0	0	0		
67254	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	1	0	0	0											0	0	0	0			1	0	0	2	0	0	0	0														
67311	1205	18	0	0	38	0	3261	1138	41	286	0	0	16177	1994		0	0	44	44148	2509	0	234		0	0		0	0	0		0	0	0	0	4151	1265			8497	1842	18445	8344	993	253	5677	90			0	18	1205	0	15	0	3246	1138	41	142		
68345	0	0	0	0	200	0	0	0	0	0	0	0	8	0			0	0	225	0	0	0											0	0	0	0			0	0	7	8	0	0	18	0														
68448	0	0	0	0	0	0	0	0	0	0	0	0	42	0			0	0	66	0	0	0						0				0	0	0	0	0			0	0	26	2	0	40	0	40														
68756	82	1	0	0	0	0	188	1	0	0	0	0	111	14			0	33	2552	623	0	1131						1003				1	0	0	0	0			0	0	322	51	2	9	160	46			75	0	7	1	188	1	0	0				
68831	0	0	0	0	0	0	0	0	0	0	0	0	117	2			0	22	145	0	0	23											0	0	0	0			0	0	86	73	20	0	36	0			0	0	0	0	0	0	0	0				
68840	0	0	0	0	0	0	100	0	0	0	0	0	2	0			0	0	398	64	0	0						0				0	0	0	26	0			1	1	7	1	0	0	200	0			0	0	0	0	0	0	100	0				
68859	643	0	0	0	0	0	0	0	0	0	0	0	159	0		0	0	0	1006	85	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	278	159	0	0	0	0			0	0	643	0	0	0	0	0	0	0		
68943	3306	0	0	0	0	0	0	7	0	0	0	0	82	0			0	74	3343	0	0	0											0	0	0	0			10	1	27	0	0	0	0	0			1	0	3305	0	0	0	0	7				
69333	120	0	0	0	0	0	49	0	0	0	0	0	47	1		0	0	0	360	42	0	3		0	0		0	3	0		0	0	0	0	0	0			0	0	129	36	7	3	16	1			24	0	96	0	49	0	0	0	0	0		
69678	0	0	0	0	0	0	0	0	0	0	0	0	126	12		0	0	37	220	55	0	10		0	0		0	10	0		0	37	0	0	0	0			25	3	74	74	0	0	56	0			0	0	0	0	0	0	0	0	0	0		
69847	0	0	0	0	0	0	0	0	0	0	0	0	2	0			0	0	12	0	0	0						0				0	0	0	0	0			0	0	12	2	0	0	0	0														
70049	0	30	0	0	0	0	425	0	0	0	0	0	32	0			0	0	660	222	0	0											0	0	0	0			0	0	13	2	0	0	0	0			0	0	0	30	200	0	225	0				
70058	0	0	0	0	0	0	87	0	0	0	0	0	29	8			0	0	159	27	0	0						0				0	0	0	0	0			0	0	29	16	5	0	16	0														
70218	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
70254	0	0	0	0	0	0	0	0	0	0	0	0	6	0			0	0	10	1	0	0						0				0	0	0	0	0			0	0	9	6	0	0	0	0														
70414	0	0	0	0	0	0	0	0	0	0	0	0	12	0		0	0	0	220	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	69	6	6	0	151	0			0	0	0	0	0	0	0	0	0	0		
70638	81	2	62	44	0	0	201	74	0	0	0	0	297	30			0	3	788	33	0	6											0	0	0	0			0	0	243	132	12	0	162	0			81	2	0	0	82	72	119	2				
70955	0	0	0	0	0	0	0	0	0	0	0	0	2	2			0	0	9	0	0	9						9				0	0	0	0	0			0	0	0	0	0	0	0	0														
71318	0	0	0	0	0	0	0	0	458	62	0	0	91	15		0	0	0	486	1	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	27	7	7	0	0	0			0	0	0	0	0	0	0	0	0	0		
71457	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	2	4	0	0	0						0				0	0	0	0	0			0	0	4	1	0	0	0	0														
71859	0	0	0	0	0	0	0	0	0	0	0	0	218	0			0	0	304	0	0	0						0				0	0	0	0	0			0	0	304	218	0	0	0	0														
72258	0	0	0	0	0	0	0	0	0	0	0	0	20	2			0	0	35	0	0	0						0				0	0	0	0	0			7	1	28	17	0	0	0	0														
72351	6	0	0	0	0	0	0	0	0	0	0	0	190	16			0	121	153	20	0	6						5				121	0	0	0	0			0	0	67	51	2	0	54	0														
72454	0	0	0	0	0	0	0	0	0	0	0	0	11	6			0	0	58	31	0	25						25				0	0	0	0	0			0	0	2	5	0	0	0	0	0		0	0	0	0	0	0	0	0				
72678	0	0	0	0	0	0	0	0	0	0	0	0	51	0			0	0	343	0	0	0											0	0	0	0			0	0	169	45	6	0	174	0														
73031	419	62	0	0	0	0	0	0	0	0	0	0	119	49			0	0	429	10	0	0											0	0	0	0			0	0	0	8	0	0	0	0			272	62	147	0	0	0	0	0				
73116	0	0	0	0	0	0	0	0	0	0	0	0	96	0		0	0	0	158	3	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	155	54	40	2	0	0			0	0	0	0	0	0	0	0	0	0		
73152	0	0	0	0	0	0	0	0	0	0	0	0	25	16			0	2	25	0	0	0						0				0	0	0	0	0			0	0	25	7	0	0	0	0														
73554	0	0	0	19	0	0	0	0	0	0	150	0	306	0			0	265	302	101	0	33						33				265	0	0	0	0			0	0	18	17	5	0	0	0														
73956	0	0	0	0	0	0	84	1	0	0	0	0	18	2			0	9	152	0	0	0						0				9	0	0	0	0			0	0	68	6	0	0	0	0														
74056	0	0	0	0	0	0	0	0	0	0	0	0	15	6			0	0	664	461	0	0						0				0	0	0	0	0			0	0	203	9	0	0	0	0														
74140	0	0	0	0	0	0	393	107	0	0	0	0	631	191		0	0	0	2146	512	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	582	284	49	0	659	0			0	0	0	0	381	107	12	0	0	0		
74159	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0						0				0	0	0	0	0			0	0	2	0	0	0	0	0														
74337	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	0	0	0	0											0	0	0	0			0	0	0	1	0	0	0	0														
74403	0	0	0	0	0	0	0	20	0	0	0	0	76	12		0	0	0	153	0	0	0		0	0		0	0	0		0	0	0	0	0	3			0	0	153	41	0	0	0	0			0	0	0	0	0	20	0	0	0	0		
74449	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
74458	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	379	372	0	0						0				0	0	0	0	0			0	0	7	1	0	0	0	0														
75053	1010	0	0	0	0	0	0	250	0	0	0	0	288	20		0	0	0	1409	55	0	19		0	0		0	0	0		0	0	0	0	45	0			14	7	164	11	0	0	0	102			10	0	1000	0	0	0	0	250	0	0		
75259	0	0	0	0	0	0	0	0	0	0	0	0	5	0			0	0	3	0	0	0						0				0	0	0	0	0			0	0	3	5	0	0	0	0														
75446	150	0	0	0	0	0	0	0	0	0	0	0	7	0			0	7	181	0	0	3						0				6	0	0	0	0			0	0	28	0	0	0	0	0			0	0	150	0	0	0	0	0				
75455	0	0	0	32	0	0	0	32	0	0	0	0	113	13			0	15	41	0	0	0						0				15	0	0	0	0			0	0	41	21	0	0	0	0														
75558	65	0	0	0	0	0	31	23	0	0	0	0	198	123			0	16	764	538	0	0						0				15	0	0	0	0			0	0	118	36	0	0	12	0			0	0	65	0	31	23	0	0				
75633	3066	211	0	0	887	13	4295	334	28	1	0	0	32039	8036	8036	0	0	429	81633	20228	0	1523	20228	0	0	0	0	0	0	0	0	0	0	0	6023	1442	0	0	0	11	43435	21379	98	85	957	1191		28	481	48	2585	163	4295	233	0	101	0	0	1	
75651	0	0	0	0	0	0	0	0	0	0	0	0	103	102			0	0	36	30	0	0						0				0	0	0	0	0			0	0	6	1	0	0	0	0														
76050	0	0	0	0	0	0	0	0	0	0	0	0	59	0			0	0	240	146	0	0											0	0	0	0			0	0	94	57	2	0	0	0			0	0	0	0	0	0	0	0				
76135	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	42	0	0	0											0	0	0	0			0	0	42	8	0	0	0	0														
76153	0	0	0	0	0	0	0	0	0	0	0	0	63	18			0	35	79	0	0	0						0				35	0	0	0	0			0	0	5	6	4	0	74	0														
76443	0	0	0	0	0	0	0	0	0	0	0	0	31	3			0	0	37	0	0	0											0	0	0	2			0	0	37	26	0	0	0	0			0	0	0	0	0	0	0	0				
76854	0	0	0	0	0	0	126	30	107	0	0	0	60	20			0	0	285	30	0	0											0	0	0	0			0	0	10	10	0	0	12	0			0	0	0	0	26	30	100	0				
77150	0	0	0	0	0	0	0	0	0	0	0	0	9	9			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
77253	0	0	0	0	0	0	0	0	0	0	0	0	22	22			0	0	73	44	0	0						0				0	0	0	0	0			0	0	29	0	0	0	0	0			0	0	0	0	0	0	0	0				
77347	0	0	0	0	0	0	0	0	0	0	0	0	95	2			0	36	261	5	0	69											0	0	0	0			7	0	180	57	0	0	0	0			0	0	0	0	0	0	0	0				
77422	0	0	0	0	0	0	0	0	0	0	0	0	35	0			0	35	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
77758	0	0	0	0	0	0	0	0	0	0	0	0	102	44		0	0	33	2509	397	0	134		0	0		0	0	0		0	0	0	0	0	0			1888	0	90	25	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0		
77851	0	0	0	0	0	0	13	0	0	0	0	0	480	26		0	0	164	1107	46	0	186		0	0		0	0	0		0	0	0	0	0	0			514	132	312	158	0	0	20	16			0	0	0	0	13	0	0	0	0	0		
78036	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	91	0	0	0											0	0	0	0			0	0	27	3	0	0	64	0														
78157	83	17	0	0	0	0	0	0	0	0	0	0	81	12			0	52	202	17	0	60											0	0	0	0			0	0	0	0	0	0	0	42			83	17	0	0	0	0	0	0				
78241	0	0	0	0	0	0	0	0	0	0	0	0	8	3			0	0	19	0	0	0						0				0	0	0	0	0			0	0	8	5	0	0	11	0														
78559	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	8	0	0	8						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
78643	0	0	0	0	0	0	108	0	0	0	0	0	6	0			0	0	185	37	0	2						1				0	0	0	0	0			2	0	26	5	0	1	0	10			0	0	0	0	108	0	0	0				
78858	0	0	1	0	0	0	0	0	0	0	0	0	144	134		0	0	3	755	501	0	20		0	0		0	0	0		0	0	0	0	0	0			0	0	29	7	0	0	39	165			0	0	0	0	0	0	0	0	0	0		
79042	0	0	0	0	19	0	0	0	0	0	0	0	14	0			0	0	167	0	0	0						0				0	0	0	0	0			0	0	20	5	9	0	127	1			0	0	0	0	0	0	0	0				
79127	0	0	0	0	0	0	0	0	0	0	0	0	123	0			0	48	222	9	0	35											0	0	0	0			24	11	143	58	6	0	11	0														
79145	0	0	0	0	0	0	76	0	0	0	0	0	26	0			0	0	171	0	0	0											0	0	0	0			0	1	95	25	0	0	0	0			0	0	0	0	53	0	23	0				
79257	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	5	0	0	0						0				0	0	0	0	0			0	0	5	1	0	0	0	0														
79855	0	0	0	0	0	0	42	0	0	0	0	0	8	0			0	1	308	234	0	4						0				0	0	0	0	0			0	0	1	7	0	0	27	0	0		0	0	0	0	0	0	42	0				
80020	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
80150	0	0	0	3	0	0	19	0	0	0	0	0	49	13			0	1	154	40	0	52						52				1	0	0	0	0			0	0	38	17	15	0	5	0														
80431	8	0	0	0	0	0	0	0	0	0	0	0	26	0			0	1	198	0	0	6											0	0	0	0			0	0	98	25	0	0	68	18														
80552	0	0	0	0	0	0	0	0	0	0	0	0	17	17			0	0	2	0	0	0						0				0	0	0	0	0			0	0	2	0	0	0	0	0														
80936	34	0	0	0	0	0	327	19	0	0	0	0	42	1			0	0	885	141	0	0											0	0	37	1			0	0	141	19	2	0	153	52			0	0	34	0	327	19	0	0				
81429	0	0	0	0	0	0	0	0	0	0	0	0	59	33			0	16	224	75	0	16											0	0	0	0			0	2	29	8	0	0	104	0			0	0	0	0	0	0	0	0				
82033	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	28	0	0	0											0	0	0	0			0	0	28	1	0	0	0	0			0	0	0	0	0	0	0	0				
82257	0	0	0	0	0	0	0	0	0	0	0	0	9	6			0	0	2	0	0	0						0				0	0	0	0	0			0	0	2	3	0	0	0	0	0													
82350	0	0	0	0	0	0	0	0	0	0	0	0	25	3			0	10	89	61	0	0						0				10	0	0	0	0			0	0	23	12	0	0	5	0														
82659	0	0	0	0	0	0	0	0	0	0	0	0	8	0			0	0	268	260	0	0						0				0	0	0	0	0			0	0	8	8	0	0	0	0			0	0	0	0	0	0	0	0				
83151	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	254	81	0	0											0	0	58	0			0	0	77	1	0	0	0	38			0	0	0	0	0	0	0	0				
83236	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	1	9	0	0	6											0	0	0	0			3	0	0	0	0	0	0	0														
83311	0	0	0	0	0	0	405	67	0	0	0	0	1591	972		0	0	392	7943	2353	0	1287		0	0		0	0	0		0	0	0	0	147	4			2360	6	650	130	4	16	50	691			0	0	0	0	0	0	405	67	0	0		
83357	0	0	0	0	0	0	0	0	0	0	0	0	13	4			0	0	35	4	0	0											0	0	0	0			0	0	31	9	0	0	0	0														
83375	0	0	0	0	0	0	0	0	0	0	0	0	356	6		0	0	345	653	47	0	604		0	0		0	0	0		0	0	0	0	0	0			0	0	2	3	0	2	0	0			0	0	0	0	0	0	0	0	0	0		
83450	11870	238	786	307	1427	1	6101	60	173	20	0	0	1629	216		0	0	371	26398	2375	0	633		0	0		0	633	0		0	371	0	0	1294	257			0	0	378	86	48	25	739	622			7321	38	4549	200	3150	0	2951	60	0	0		
83638	0	0	0	0	0	0	0	20	0	0	0	0	907	813	803	10	0	57	9425	9179	0	2	9179	0	190	0	0	0	0	0	0	0	0	0	242	4	0	0	1	0	1	13	0	0	0	0		0	0	0	0	0	0	0	0	20	0	0	0	
83834	0	0	0	0	0	0	0	0	0	0	0	0	9	0			0	5	20	0	0	8											0	0	0	0			7	0	5	4	0	0	0	0			0	0	0	0	0	0	0	0				
83852	0	0	0	0	0	0	0	0	0	0	0	0	29	0			0	29	7	0	0	0						0				1	0	0	0	0			0	0	7	0	0	0	0	0														
83955	0	0	0	0	0	0	0	0	0	0	0	0	58	0			0	0	58	0	0	0						0				0	0	0	0	0			0	0	58	32	26	0	0	0	0													
84046	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	52	10	0	42						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
84055	0	0	0	0	0	0	0	0	0	0	0	0	1	1			0	0	25	17	0	0						0				0	0	0	0	0			0	0	8	0	0	0	0	0														
84251	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
84345	487	0	0	0	0	0	100	0	0	0	0	0	107	60			0	0	1200	483	0	0											0	0	0	0			0	0	102	47	0	0	28	0			469	0	18	0	0	0	100	0				
84541	4	0	0	7	0	2	32	166	0	0	0	0	579	39		0	0	161	1917	463	0	736		0	0		0	447	0		0	119	0	0	0	0			9	9	382	151	44	0	275	16			4	0	0	0	32	166	0	0	0	0		
84804	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	2	0	0	0											0	0	0	0			0	0	2	0	0	0	0	0														
85043	0	0	0	0	0	0	0	0	0	0	0	0	10	0			0	0	637	97	0	465						465				0	0	0	0	0			0	0	75	10	0	0	0	0														
85052	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
85258	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	75	75	0	0						0				0	0	0	0	0			0	0	0	1	0	0	0	0														
85454	0	0	0	0	0	0	0	0	0	0	0	0	37	0			0	11	172	8	0	24						24				11	0	0	0	0			0	0	118	26	0	0	22	0														
85856	0	0	0	0	0	0	0	0	0	0	0	0	3	0			0	0	8	0	0	0						0				0	0	0	0	0			0	0	8	3	0	0	0	0														
85931	0	0	0	0	0	0	0	0	0	0	0	0	39	0			0	0	237	80	0	0											0	0	0	0			0	0	157	38	1	0	0	0			0	0	0	0	0	0	0	0				
86349	0	0	0	0	0	0	0	0	0	0	0	0	23	1			0	2	86	0	0	0											0	0	0	0			0	2	79	18	0	0	7	0			0	0	0	0	0	0	0	0				
86358	0	0	0	0	0	0	0	0	0	0	0	0	22	7			0	0	8	0	0	0						0				0	0	0	0	0			0	0	5	4	11	0	3	0														
86527	230	1	0	0	0	0	417	6	0	0	0	0	360	42		0	0	0	2087	309	0	49		0	0		0	49	0		0	0	0	0	131	36			0	0	498	95	180	0	265	188			182	1	48	0	417	6	0	0	0	0		
86554	0	0	0	0	0	0	0	0	0	0	0	0	65	16			0	0	67	13	0	0											0	0	0	0			0	0	45	45	4	0	9	0														
87047	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	36	0	0	0											0	0	15	0			0	0	21	1	0	0	0	0			0	0	0	0	0	0	0	0				
87159	0	0	0	0	0	0	0	6	0	0	0	0	65	53			0	0	50	24	0	0						0				0	0	0	0	0			13	4	13	2	0	0	0	0														
87234	0	0	0	0	0	0	355	0	0	0	0	0	42	27		0	0	0	357	0	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	2	15	0	0	0	0			0	0	0	0	0	0	355	0	0	0		
87476	0	0	0	0	0	0	0	0	0	0	0	0	43	0			0	0	261	133	0	0											0	0	0	0			0	0	64	3	40	0	64	0														
87533	92	0	0	0	0	0	592	5	0	0	0	0	97	14			0	0	1953	970	0	115											0	0	0	0			0	0	116	16	62	0	68	0			92	0	0	0	0	0	592	5				
88240	0	0	0	0	0	0	0	0	0	0	0	0	4	0			0	0	1	0	0	0						0				0	0	0	0	0			0	0	1	4	0	0	0	0	0													
88259	0	0	0	0	0	0	0	110	0	0	0	0	110	0			0	0	18	0	0	1						0				0	0	0	0	0			0	0	0	0	0	0	0	17														
88352	0	0	0	0	0	0	0	0	0	0	0	0	85	39			0	6	232	57	0	0						0				6	0	0	0	0			0	0	175	40	0	0	0	0														
88455	0	0	129	151	0	0	0	0	0	0	0	0	176	5			0	7	202	38	0	0						0				0	0	0	0	0			0	0	24	13	0	0	11	0			0	0	0	0	0	0	0	0				
88530	0	5	0	0	0	55	0	100	0	0	0	0	170	0			0	0	119	0	0	0											0	0	0	0			2	3	18	7	0	0	99	0			0	0	0	5	0	100	0	0				
88950	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	5	0	0	0						0				0	0	0	0	0			0	0	4	0	0	0	0	1														
89032	0	0	0	0	0	0	0	0	0	0	0	0	15	0			0	0	45	0	0	0											0	0	0	0			0	0	45	15	0	0	0	0			0	0	0	0	0	0	0	0				
89135	0	0	0	0	0	0	21	0	0	0	0	0	8	3			0	0	53	10	0	0											0	0	0	0			0	0	22	5	0	0	0	0														
89162	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
89452	33	0	0	0	0	0	175	154	0	0	0	0	195	11			0	0	722	197	0	0						0				0	0	0	106	0			0	0	68	6	0	24	50	93			33	0	0	0	175	154	0	0				
89751	600	0	0	0	0	0	0	0	0	0	0	0	64	6		0	0	0	715	12	0	0		0	0		0	0	0		0	0	0	0	0	0			19	0	84	51	3	4	0	0			0	0	600	0	0	0	0	0	0	0		
89854	0	0	0	0	0	0	0	0	5	0	0	0	32	19			0	1	120	40	0	33						31				1	0	0	0	0			0	0	18	12	0	0	24	0														
89957	0	0	0	0	0	0	0	0	0	0	0	0	14	10			0	0	91	8	0	0											0	0	0	0			0	0	77	4	0	0	6	0														
90047	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	95	91	0	0						0				0	0	0	0	0			0	0	4	0	0	0	0	0	0													
90328	0	0	0	18	0	0	130	0	0	0	0	0	92	23		0	0	8	701	237	0	22		0	0		0	0	0		0	0	0	0	8	1			0	0	158	41	1	0	146	0			0	0	0	0	130	0	0	0	0	0		
90337	0	0	0	0	0	0	0	0	0	0	0	0	54	0			0	38	183	34	0	127											0	0	0	0			0	0	22	16	0	0	0	0			0	0	0	0	0	0	0	0				
90467	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	1	0	0	0											0	0	0	0			0	0	1	0	0	0	0	0			0	0	0	0	0	0	0	0				
90645	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
90739	0	0	0	0	0	0	14	0	0	0	0	0	64	0			0	0	196	0	0	0											0	0	0	0			0	0	182	63	1	0	0	0			0	0	0	0	14	0	0	0				
91147	0	0	0	0	0	0	0	0	0	0	0	0	4	2			0	0	2	0	0	1						0				0	0	0	0	0			1	1	0	1	0	0	0	0	0													
91156	108	1	31	18	0	0	13	22	0	0	0	0	162	10			0	2	379	0	0	0						0				2	0	0	0	0			13	2	214	106	1	0	0	0			108	1	0	0	0	0	13	22				
91259	64	8	0	0	0	0	25	0	0	0	0	0	44	22			0	0	124	5	0	0											0	0	28	0			0	0	2	13	0	1	0	0			0	0	64	8	25	0	0	0				
91615	0	0	0	0	0	0	0	0	0	0	0	0	1	0			0	0	26	0	0	0						0				0	0	0	0	0			0	0	26	1	0	0	0	0			0	0	0	0	0	0	0	0				
91651	0	0	25	0	0	0	22	0	0	0	0	0	11	10			0	0	385	284	0	0						0				0	0	0	0	0			0	0	25	1	0	0	29	0			0	0	0	0	0	0	22	0				
91754	0	0	0	0	0	0	0	0	0	0	0	0	7	0			0	0	24	0	0	0											0	0	0	0			0	0	24	7	0	0	0	0			0	0	0	0	0	0	0	0				
91950	0	0	0	0	0	0	0	0	0	0	0	0	13	0			0	0	39	10	0	0						0				0	0	0	0	0			0	0	29	5	8	0	0	0														
91969	0	0	0	0	0	0	0	15	0	0	0	0	22	0		0	0	0	63	0	0	0		0	0		0	0	0		0	0	0	0	0	0			55	0	8	2	5	0	0	0			0	0	0	0	0	15	0	0	0	0		
92050	0	0	12	20	0	0	0	0	0	0	0	0	30	7			0	3	35	23	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0				
92144	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0				0	0	0	0	0			0	0	0	0	0	0	0	0														
92630	733	26	0	0	0	0	17	17	0	0	0	0	192	9		0	0	75	2341	734	0	0		0	0		0	0	0		0	0	0	0	0	0			0	0	122	44	21	0	655	80			733	26	0	0	17	17	0	0	0	0		
92706	0	0	0	0	0	0	0	0	0	0	0	0	61	0			0	0	195	0	0	0											0	0	0	0			0	0	195	61	0	0	0	0														
92854	0	0	0	0	0	0	0	0	0	0	0	0	7	6			0	0	14	0	0	5						0				0	0	0	0	0			0	0	9	1	0	0	0	0	0													
92902	0	0	0	0	0	0	0	0	0	0	0	0	50	0			0	0	33	0	0	0											0	0	0	0			0	0	33	50	0	0	0	0														
93244	0	0	0	0	0	0	0	0	0	0	0	0	18	3			0	0	241	48	0	0						0				0	0	0	0	0			0	1	183	14	0	0	10	0			0	0	0	0	0	0	0	0				
93413	0	0	0	0	0	0	0	4	0	0	0	0	43	8			0	14	1225	1132	0	13											0	0	0	0			30	2	41	15	0	0	0	9														
93543	0	0	0	0	0	0	40	0	0	0	0	0	59	3			0	0	273	3	0	0											0	0	0	0			22	0	127	55	1	0	81	0			0	0	0	0	0	0	40	0				
93619	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0											0	0	0	0			0	0	0	0	0	0	0	0														
