"IDRSSD"	RCFD0426	RCFD2130	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5372	RCFD5374	RCFD5375	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFN5513	RCON0426	RCON2130	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5372	RCON5374	RCON5375	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	TEXT4087	
106519																														0	0	0	4000	0	14000	true	0	0	0	0	0	0	0	0	0	1982	2	0	0	false	0	0	0	4000	1000	2000	7000	0	0	0	0	0	0	0	www.citizensbankashville.com	
106546																														0	0	585	1000	0	11500	true	0	0	0	0	585	0	0	0	0	873	0	0	0	true	0	0	0	1000	5500	1000	4000	0	0	0	0	0	0	0	http://www.polkcountybank.com	
106555																														293	0	0	0	0	62	true	0	0	0	293	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	62	0	0	0	0	0	http://www.fnbb-mn.com	
106658																														1847	0	1404	0	0	0	true	0	0	0	1847	1404	0	0	0	0	4773	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://firstfinbank.com	
107057																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	502	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
107150																														0	565	0	0	0	0	true	0	0	565	0	0	0	0	0	0	500	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fbbrownfield.com	
107226																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	813	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.cnbofnwpa.com	
107244																														634	4512	2947	10198	0	336533	true	0	0	4512	634	1283	0	1478	0	186	17785	5	0	0	true	0	5461	0	10198	60000	70	260804	320000	5461	0	0	0	0	5461	http://www.bankozarks.com	
107431																														34	0	0	0	0	5000	true	0	0	0	34	0	0	0	0	0	3438	2	0	0	true	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	http://www.perkinsstatebank.com	
107459																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	57	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
107758																														0	0	0	113	0	3797	false	0	0	0	0	0	0	0	0	0	210	0	0	0	true	0	0	0	113	744	968	1972	0	0	0	0	0	0	0		
108269																														0	500	59	0	0	0	false	0	0	500	0	0	0	31	0	28	258	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
108652																														0	0	246	0	0	900	true	0	0	0	0	0	246	0	0	0	557	2	0	0	false	0	0	0	900	0	0	0	0	0	0	0	0	0	0	http://www.fnbob.com	
108746																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1717	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.masoncitynationalbank.com	
108951																														0	0	207	250	0	4569	true	0	0	0	0	0	0	0	0	207	910	1	0	0	false	0	0	0	250	1319	1100	1900	0	0	0	0	0	0	0	http://www.reliabank.com	
109136																														0	0	2844	0	0	2000	true	0	0	0	0	2844	0	0	0	0	8154	5	0	0	false	0	0	0	1000	1000	0	0	0	0	0	0	0	0	0	www.peoplesbanktrust.com	
109154																														0	0	69	2100	0	2100	true	0	0	0	0	0	0	0	0	69	115	0	0	0	false	0	0	0	2100	0	0	0	0	0	0	0	0	0	0	www.fsbbyron.com	
109453																														0	0	0	0	0	4330	true	0	0	0	0	0	0	0	0	0	18	0	0	0	true	0	0	0	0	2750	580	1000	0	0	0	0	0	0	0	http://www.ebankstar.com	
109574																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2146	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.haverhillbank.com	
109659																														0	0	61	0	0	16123	true	0	0	0	0	37	0	0	0	24	4942	3	0	0	false	0	0	0	8005	583	354	7181	0	0	0	0	0	0	0	http://www.theuncommonbank.com	
109855																														0	0	0	300	0	300	true	0	0	0	0	0	0	0	0	0	362	0	0	0	true	0	0	0	300	0	0	0	0	0	0	0	0	0	0	http://www.merchantsbank.com	
110404																														1242	0	0	0	0	0	true	0	0	0	1242	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.superiorsavings.com	
110413																														1106	0	289	0	1106	15882	true	0	0	0	0	0	0	289	0	0	1163	1	1106	0	true	0	0	0	0	0	15000	771	12000	111	0	0	0	0	111	www.suttonbank.com	
110655																														0	0	18	100	0	874	false	0	0	0	0	0	0	0	0	18	0	0	0	0	false	0	0	0	100	200	162	412	0	0	0	0	0	0	0		
110936																														0	0	0	0	0	8358	true	0	0	0	0	0	0	0	0	0	722	0	0	0	false	0	0	0	7000	1358	0	0	0	0	0	0	0	0	0	http://www.eurobankfl.com	
110945																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1692	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.usbky.com	
111157																														0	0	0	1100	0	7600	false	0	0	0	0	0	0	0	0	0	1521	1	0	0	false	0	0	0	1100	4000	0	2500	0	0	0	0	0	0	0		
111205																														366	0	1030	12956	0	96639	true	1030	0	0	366	0	0	0	0	0	1848	1	0	0	false	0	0	0	12956	36869	22532	24282	0	0	0	0	0	0	0	https://home.banksis.net	
111559																														0	0	40	0	0	0	false	0	0	0	0	0	0	40	0	0	1008	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
111661																														159	0	85	0	0	11298	true	0	0	0	159	0	0	0	0	85	2227	1	0	0	true	0	0	0	229	833	5057	5179	0	0	0	0	0	0	0	www.fnbmv.com	
111942																														0	0	616	2000	0	10250	true	0	0	0	0	0	0	0	0	616	4915	1	0	0	false	0	250	0	2000	8000	0	0	0	250	0	0	0	0	250	http://www.firstnationalbanks.biz	
111979																														0	0	803	0	0	1382	true	0	0	0	0	0	0	803	0	0	7342	2	0	0	false	0	0	0	0	0	0	1382	0	0	0	0	0	5171	0	http://www.ssbwa.com	
112163																														0	53	838	0	0	11285	true	0	0	53	0	0	0	684	68	86	17576	9	0	0	true	0	0	0	8214	465	2606	0	0	0	0	0	0	0	0	www.gnty.com	
112332																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
112444																														0	0	0	4900	0	4900	true	0	0	0	0	0	0	0	0	0	3966	2	0	0	true	0	0	0	4900	0	0	0	0	0	0	0	0	0	0	www.jacksoncountybank.com	
112510																														0	0	0	0	0	5118	true	0	0	0	0	0	0	0	0	0	188	0	0	0	false	0	0	0	0	0	0	5118	0	0	0	0	0	0	0	www.balticstatebank.com	
112556																														0	0	0	300	0	600	false	0	0	0	0	0	0	0	0	0	31	0	0	0	true	0	0	0	300	300	0	0	0	0	0	0	0	0	0	http://www.statebankofchandler.com	
112837	1309378	294342	48017	3962426	247589	7156698	true	0	0	294342	1061789	3	0	247589	0	true	804028	14	6062880	757100	936	20874	200000	314177	28	53	650	74280	0						7156698						6951	0	34809	0	6257								0										0		www.capitalone.com	
113003																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1334	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.staffordsavingsbank.com	
113030																														0	0	146	0	0	0	true	0	0	0	0	0	0	0	0	146	375	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://WWW.FARMERSSTATE-ONLINE.NET	
113441																														3590	0	555	2001	397	19255	true	0	0	0	3193	85	0	240	0	230	4437	2	397	0	true	0	0	0	2001	6254	7000	4000	10000	0	0	0	0	0	0	http://www.farmersstatebank.com	
113601																														0	0	419	0	0	0	true	0	0	0	0	419	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bankofnewengland.com	
113740																														137	0	2706	1574	137	77115	true	0	0	0	0	550	0	1643	0	513	1681	1	137	0	true	0	553	0	19292	36335	19165	1770	0	553	0	0	0	0	553	www.thefsb.com	
113937																														0	0	0	5000	0	24616	true	0	0	0	0	0	0	0	0	0	3485	4	0	0	true	0	0	0	17000	2500	5000	0	10000	116	0	0	0	0	0	www.merchantsbankal.com	
114149																														0	0	0	0	0	3	true	0	0	0	0	0	0	0	0	0	94	0	0	0	true	0	0	0	0	0	0	0	0	3	0	0	0	0	3	http://www.heritagebankwi.com	
114158																														53	0	0	5000	0	10340	true	0	0	0	53	0	0	0	0	0	5448	4	0	0	true	0	0	0	5000	0	0	5340	0	0	0	0	0	0	0	www.fnbliberal.com	
114251																														0	0	0	31	0	373	true	0	0	0	0	0	0	0	0	0	830	1	0	0	false	0	0	0	31	64	70	208	0	0	0	0	0	0	0	http://fmbankclfd.com	
114260																														4027	0	18870	0	4027	11445	true	13265	0	0	0	0	0	228	0	5377	266	0	4027	0	false	0	5085	0	0	0	0	0	0	5085	4386	954	1020	0	5085	http://www.fnbalaska.com	
114457																														0	0	0	0	0	1791	true	0	0	0	0	0	0	0	0	0	143	0	0	0	true	0	0	0	0	0	0	0	0	0	1220	571	0	0	0	WWW.FNBEC.COM	
114756																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fsbflowermound.com	
114774																														1786	0	0	1000	1786	1000	false	0	0	0	0	0	0	0	0	0	25	0	1786	0	false	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	www.abbemae.com	
114840																														0	0	39	11621	0	39749	true	0	0	0	0	0	0	23	0	16	1429	1	0	0	false	0	0	0	18621	17500	725	2903	5598	0	0	0	0	0	0	http://www.fsbmybank.com	
114859																														0	0	3	240	0	1472	true	0	0	0	0	0	0	0	0	3	683	1	0	0	true	0	0	0	240	812	20	400	1300	0	0	0	0	800	0	http://www.firstofminden.com	
115100																														103	0	0	0	103	2955	true	0	0	0	0	0	0	0	0	0	1929	1	293	0	false	0	0	0	0	0	0	2955	0	0	0	0	0	0	0	http://WWW.FNBANKSUFFIELD.COM	
115146																														0	0	852	3000	0	4800	false	0	0	0	0	0	0	32	0	820	2036	1	0	0	false	0	0	0	3000	0	1650	150	0	0	0	0	0	0	0	http://www.STANSGARBANK.COM	
115155																														0	0	0	4700	0	5700	true	0	0	0	0	0	0	0	0	0	1	0	0	0	true	0	0	0	4700	1000	0	0	0	0	0	0	0	0	0	http://www.statebankcokato.com	
115221																														0	0	492	0	0	17066	true	0	0	0	0	119	0	373	0	0	11550	4	0	0	true	0	0	0	1566	13400	2000	100	0	0	0	0	0	0	0	www.randolphbank.com	
115575																														18	0	0	5976	18	10111	true	0	0	0	0	0	0	0	0	0	1592	1	25	0	true	0	0	0	5976	2135	0	2000	0	0	0	0	0	0	0	WWW.WEYMOUTHBANK.COM	
115641																														2893	0	10678	186684	0	210770	true	0	0	0	2893	7728	0	1851	0	1099	27840	5	0	0	true	0	1081	0	186684	15268	7737	0	0	1081	0	0	0	0	1081	www.cadencebanking.com	
116077																														0	55	0	23299	0	62630	true	0	0	55	0	0	0	0	0	0	138	0	0	0	true	0	0	0	23299	19031	7200	13100	0	0	0	0	0	0	0	http://www.sscbank.com	
116358																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	2171	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.statebankcoldspring.com	
116554																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
116639																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
116732																														0	0	215	0	0	0	false	0	0	0	0	7	0	128	0	80	687	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
116741																														352	0	0	0	0	0	true	0	0	0	352	0	0	0	0	0	675	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.ubtc.net	
117038																														0	0	0	174	0	8687	true	0	0	0	0	0	0	0	0	0	190	0	0	0	false	0	0	0	174	241	148	8124	0	0	0	0	0	0	0	http://www.headlandnational.com	
117458																														0	0	174	17100	0	27783	true	0	0	0	0	0	0	0	0	174	3482	1	0	0	false	0	0	0	17100	5267	5416	0	0	0	0	0	0	0	0	www.bankfirstonline.com	
117672																														0	0	0	2500	0	2500	true	0	0	0	0	0	0	0	0	0	589	0	0	0	false	0	0	0	2500	0	0	0	0	0	0	0	0	0	0	northabingtonbank.com	
117841																														0	39	4954	0	0	43622	true	0	0	39	0	1978	0	662	1834	480	13036	3	0	0	true	0	122	0	0	2000	0	41500	0	122	0	0	0	0	122	www.evergreenstatebank.com	
118156																														0	0	210	0	0	0	true	0	0	0	0	0	0	210	0	0	1702	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://sbtcparis.net	
118174																														409	0	319	7019	368	17985	true	319	0	0	41	0	0	0	0	0	20	0	516	0	false	0	0	0	7019	8000	1500	1000	5500	0	0	466	0	0	466	www.mayflowerbank.com	
118660																														0	0	0	750	0	38929	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	0	0	0	750	3695	10005	24479	0	0	0	0	0	0	0	http://www.homebankofcalifornia.com	
118736																														0	0	78	0	0	9430	true	0	0	0	0	0	0	0	0	78	950	1	0	0	false	0	0	0	3000	6000	0	0	0	430	0	0	0	0	0	http://www.bankofyazoo.com	
119153																														0	0	0	0	0	669	true	0	0	0	0	0	0	0	0	0	105	0	0	0	true	38	0	0	0	0	0	0	0	669	0	0	0	0	669	WWW.SNBENID.COM	
119274																														1120	0	0	0	0	3994	true	0	0	0	1120	0	0	0	0	0	10922	6	0	0	true	0	608	0	0	3386	0	0	0	608	0	0	0	0	608	http://WWW.NCNBANK.COM	
119528																														60	0	129	0	60	40400	true	0	0	0	0	0	0	129	0	0	1315	1	60	0	true	0	0	0	5400	0	10000	25000	0	0	0	0	0	0	0	http://www.farmersnb.com	
119779																														547	0	85	41715	547	120502	true	85	0	0	0	0	0	0	0	0	1679	2	1420	0	true	0	0	0	41715	69787	6000	3000	7000	0	0	0	0	0	0	WWW.CAPECODCOOP.COM	
120542																														16	0	503	0	16	235	true	0	0	0	0	0	0	179	324	0	2537	1	16	0	true	0	235	0	0	0	0	0	0	235	0	0	0	0	235	http://www.statebankofchilton.com	
120609																														0	0	0	0	0	10000	true	0	0	0	0	0	0	0	0	0	1920	1	0	0	true	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	www.thomastonsavingsbank.com	
120953																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	425	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.fsbparkston.com	
121576																														5	0	2	0	5	0	true	2	0	0	0	0	0	0	0	0	0	0	5	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.bankoffallriver.com	
121642																														402	1974	4221	125000	0	326477	true	0	0	1974	402	762	0	3359	0	100	12754	3	0	0	true	0	0	0	125000	100857	620	100000	100000	0	0	0	0	0	0	www.BankPlus.net	
121651																														0	0	50	0	0	0	false	0	0	0	0	0	0	50	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	jsbank@jboro.com	
121914																														0	0	0	0	0	36	true	0	0	0	0	0	0	0	0	0	1682	1	0	0	false	0	0	0	0	0	0	0	0	0	36	0	0	0	36	www.csborbisonia.com	
122153																														0	89	45	0	0	0	false	0	0	89	0	0	0	0	0	45	3	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
122546																														0	0	0	0	0	2500	false	0	0	0	0	0	0	0	0	0	173	0	0	0	false	0	0	0	0	2500	0	0	0	0	0	0	0	0	0		
122658																														0	0	0	26000	0	26000	true	0	0	0	0	0	0	0	0	0	280	0	0	0	false	0	0	0	26000	0	0	0	0	0	0	0	0	0	0	http://www.efirstbank.com	
122751																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	42	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
122854																														1636	0	2376	0	0	267	true	0	0	0	1636	2040	0	224	0	112	12368	6	0	0	false	0	0	0	0	0	0	267	0	0	0	0	0	0	0	http://www.independent-bank.com	
123178																														0	0	336	0	0	53500	true	0	0	0	0	0	0	336	0	0	8314	5	0	0	false	0	0	0	0	30000	0	23500	0	0	0	0	0	0	0	www.bankofwhitman.com	
123440																														0	0	640	13000	0	13913	true	0	0	0	0	0	0	640	0	0	42	0	0	0	false	0	0	0	13000	913	0	0	0	0	0	0	0	0	0	http://www.eaglebank.com	
123646																														5738	0	1225	0	698	1643	true	0	0	0	5040	186	0	1039	0	0	4155	2	2108	0	true	0	0	0	23	51	59	1510	0	0	0	0	0	0	0	www.salin.com	
124344																														0	0	1016	0	0	0	true	185	0	0	0	0	0	189	0	642	14308	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bankofsunprairie.com	
124353																														0	0	30	0	0	0	false	0	0	0	0	0	0	0	0	30	116	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
124773																														448	0	161	0	0	12200	true	0	0	0	448	0	0	161	0	0	5718	4	0	0	false	0	0	0	12200	0	0	0	0	0	0	0	0	0	0	www.summitbank-wa.com	
124830																														81	0	1159	1000	0	5521	true	0	0	0	81	0	0	160	0	999	3168	2	0	0	false	0	21	0	1000	2000	2500	0	0	21	0	0	0	0	0	http://www.bankofcamilla.net	
125154																														0	0	0	0	0	1416	true	0	0	0	0	0	0	0	0	0	538	0	0	0	true	0	1416	0	0	0	0	0	0	1416	0	0	0	0	0	http://www.fsnb.com	
125855																														3345	0	904	20000	1968	20581	true	0	0	0	1377	0	0	698	0	206	12580	6	1968	0	false	0	581	0	20000	0	0	0	0	581	0	0	0	0	581	www.sabinebank.com	
125958																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	46	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://none	
126012																														0	0	0	0	0	10000	true	0	0	0	0	0	0	0	0	0	1729	1	0	0	true	0	0	0	0	5000	5000	0	0	0	0	0	0	0	0	http://www.champlainbank.com	
126049																														0	0	315	446	0	1528	false	0	0	0	0	0	0	9	0	306	1105	1	0	0	false	0	0	0	446	0	1082	0	0	0	0	0	0	0	0	http://www.bankofstarcity.com	
126254																														3950	15	737	6015	0	43012	true	0	0	15	3950	0	0	507	0	230	33469	11	0	0	true	0	0	0	6015	10189	20683	6125	0	0	0	0	0	0	0	www.first-state.net	
126553																														0	0	56	0	0	0	true	0	0	0	0	0	0	56	0	0	450	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.banknorthshore.com	
126740																														2914	264	362	0	0	0	true	0	0	264	2914	0	0	362	0	0	349	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	463	0	http://www.fnbstaunton.com	
126834																														200	43	1290	0	0	0	false	0	0	43	200	11	0	1279	0	0	3193	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.citizensbankcarthagetn.com	
127055																														147	0	0	10100	147	12450	true	0	0	0	0	0	0	0	0	0	1103	1	147	0	false	0	0	0	10100	2350	0	0	0	0	0	0	0	0	0	http://wbduluth.com	
127224																														0	0	0	0	0	239	true	0	0	0	0	0	0	0	0	0	505	0	0	0	false	0	0	0	0	0	0	0	0	239	0	0	0	0	0	www.fun-bank.com	
127260																														0	0	29949	0	0	60000	true	0	0	0	0	27817	0	0	2132	0	50969	6	0	0	true	0	0	0	60000	0	0	0	0	0	0	0	0	0	0	http://www.sdnb.com	
127701																														0	0	0	6000	0	10000	true	0	0	0	0	0	0	0	0	0	1781	1	0	0	false	0	0	0	6000	4000	0	0	0	0	0	0	0	0	0	http://www.barrebank.com	
128164																														0	0	2533	0	0	30000	true	0	0	0	0	2533	0	0	0	0	0	0	0	0	false	0	0	0	0	5000	0	25000	0	0	0	0	0	0	0	http://www.securitypacificbank.com	
128258																														662	0	0	0	0	0	true	0	0	0	662	0	0	0	0	0	1056	4	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://westerndakotabank.com	
128511	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0						0						0	0	0	0	0								0										0		http://www.us.tr.mufg.jp	
128904																														13406	832	1008	172975	0	555138	true	0	832	0	13406	763	0	0	0	245	44552	8	0	0	true	0	4338	0	527975	11355	10053	1417	0	4338	0	0	0	0	0	www.easternbank.com	
128959																														0	12	78	30000	0	30117	true	0	12	0	0	0	0	78	0	0	0	0	0	0	false	0	0	0	30000	0	117	0	0	0	0	0	0	0	0	http://www.efirstbank.com	
129349																														0	0	19	0	0	0	true	0	0	0	0	0	0	0	0	19	123	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.bankatfnb.com	
129358																														50	0	0	0	0	0	false	0	0	0	50	0	0	0	0	0	252	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
129394																														4077	0	0	0	591	320454	true	0	0	0	3486	0	0	0	0	0	12822	4	688	0	true	0	0	0	21383	54055	0	245016	0	0	0	0	0	0	0	http://www.rainierpac.com	
129479																														0	0	0	0	0	1033	true	0	0	0	0	0	0	0	0	0	4789	1	0	0	false	0	0	0	0	0	0	1033	0	0	0	0	0	0	0	http://www.wheatlandbank.com	
129732																														0	0	325	0	0	0	true	0	0	0	0	0	0	0	325	0	21562	6	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.northcommunitybank.com	
129853																														0	0	0	1530	0	2584	true	0	0	0	0	0	0	0	0	0	289	0	0	0	false	0	244	0	1531	65	73	671	840	244	0	0	0	1300	244	http://COMMERCIALSTATE.COM	
129910																														508	0	615	3000	265	19379	true	0	0	0	243	0	0	599	0	16	463	0	265	0	false	0	25	0	3000	7000	1948	7318	0	25	57	31	0	0	0	www.pebank.com	
130345																														0	0	0	4100	0	19622	true	0	0	0	0	0	0	0	0	0	4220	1	0	0	true	0	522	0	4100	11000	4000	0	0	522	0	0	0	0	0	www.communitystatebank.net	
130541																														2338	0	238	168	270	157783	true	0	0	0	2068	0	0	238	0	0	17469	4	270	0	true	0	0	0	177	80017	61785	15804	75200	0	0	0	0	0	0	www.accesshorizon.com	
130635																														0	0	501	20000	0	50000	true	0	0	0	0	121	0	380	0	0	29488	7	0	0	true	0	0	0	20000	30000	0	0	0	0	0	0	0	0	0	www.fcb-hsv.com	
130813																														500	0	30	10444	8	10444	true	0	0	0	492	0	0	30	0	0	1160	0	8	0	false	0	0	0	10444	0	0	0	0	0	0	0	0	0	0	http://www.lnbbank.com	
130943	24023	0	12819	170000	22963	1750066	true	0	0	0	0	2280	1	24617	1060	true	0	133163	170000	125000	50000	184424	50000	579309	94356	14887	532090	1213139	0						1507661						3549	0	6655	0	2615								0										0		http://www.irwinunion.com	
131034																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	3375	3	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.mycbfl.com	
131155																														73	0	0	0	0	3204	true	0	0	0	73	0	0	0	0	0	1470	2	0	0	true	0	0	0	0	0	0	3204	0	0	0	0	0	0	0	WWW.cnbguymon.com	
131173																														0	0	716	69650	0	76086	true	0	0	0	0	573	0	143	0	0	3591	1	0	0	false	0	0	0	69650	3386	0	3050	0	0	0	0	0	0	0	www.gbankmo.com	
131418																														1849	884	35	53000	653	92018	true	0	884	0	1196	0	0	35	0	0	1499	1	653	0	true	0	4018	0	68000	20000	0	0	28000	4018	0	0	0	0	4018	www.fnbbank.com	
131436																														0	0	16	0	0	32600	true	0	0	0	0	0	0	16	0	0	4233	3	0	0	true	0	0	0	18600	4000	10000	0	0	0	0	0	0	0	0	http://firstbankofclewiston.com	
131650																														3918	0	5211	25500	68	120103	true	0	0	0	3850	3184	0	277	118	1632	6683	3	68	0	true	0	403	0	50200	54500	15000	0	27700	403	0	0	0	0	0	http://greatwesternbank.com	
131717																														0	281	0	500	0	1166	false	0	0	281	0	0	0	0	0	0	685	2	0	0	false	0	0	0	500	0	484	182	0	0	0	0	0	0	0		
131940																														0	0	0	2000	0	2000	true	0	0	0	0	0	0	0	0	0	22	0	0	0	true	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	http://waldosb@bizwi.rr.com	
132107																														4401	1668	0	35414	0	133759	true	0	0	1668	4401	0	0	0	0	0	2991	2	0	0	true	0	0	0	35414	27500	9500	60014	0	0	0	0	1331	0	1331	www.androscogginbank.com	
132152																														0	0	0	0	0	5100	true	0	0	0	0	0	0	0	0	0	9	0	0	0	false	0	0	0	2100	0	3000	0	0	0	0	0	0	0	0	http://www.fsbwarner.com	
132219																														141	0	511	3000	141	3485	true	0	0	0	0	0	0	511	0	0	567	0	212	0	false	0	0	0	3000	485	0	0	0	0	0	0	0	0	0	http://www.farmersnatbank.com	
132451																														0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	1909	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	www.fnblouisburg.com	
132554																														124	0	879	0	0	35000	true	0	0	0	124	249	0	77	291	262	4517	4	0	0	false	0	0	0	20000	0	15000	0	0	0	0	0	0	0	0	http://www.bankmbank.com	
132778																														142	40	495	2398	142	11441	true	0	35	5	0	363	0	132	0	0	1095	0	444	0	true	0	0	0	2398	3208	2719	3116	4000	0	0	0	0	0	0	http://www.homesteadsavings.com	
132853																														174	0	3128	3500	0	12500	true	0	0	0	174	0	0	0	0	3128	3372	2	0	0	false	0	0	0	3500	9000	0	0	0	0	0	0	0	0	0	http://www.coloradocommunitybank.com	
132938																														0	0	20	0	0	189	true	0	0	0	0	0	0	0	0	20	803	1	0	0	false	0	189	0	0	0	0	0	0	189	0	0	0	0	189	http://www.pcbankonline.com	
133243																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	62	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://tsb1910@adams.net	
133850																														374	1881	2302	611	0	53099	true	0	0	1881	374	362	0	1900	0	40	17247	9	0	0	true	0	1000	0	2111	35587	8735	5666	45500	1000	0	0	0	0	1000	http://www.firstcitizens-bank.com	
133971																														0	0	81	28000	0	88000	true	0	0	0	0	81	0	0	0	0	980	0	0	0	true	0	0	0	28000	60000	0	0	0	0	0	0	0	0	0	http://WWW.LISLEBANK.COM	
134156																														0	0	0	700	0	2887	true	0	0	0	0	0	0	0	0	0	2377	3	0	0	true	0	0	0	700	1250	850	0	0	87	0	0	0	0	87	http://www.firstcentral.com	
134437																														0	24	108	8000	0	23000	true	0	0	24	0	40	0	68	0	0	8489	5	0	0	true	0	0	0	8000	5000	5000	5000	23000	0	0	0	0	0	0	http://troybankandtrust.com	
134455																														0	0	0	900	0	4751	true	0	0	0	0	0	0	0	0	0	9484	4	0	0	false	0	0	0	900	2643	1162	0	0	0	46	0	0	0	46	http://www.tensas.com	
134848																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	1744	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	http://www.teutopolisstatebank.com	
135359																														0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	25	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
