"IDRSSD"	RCONA224	RCONA250	RCONB503	RCONB504	RCONB505	RCONB520	RCONB528	RCONB541	RCONB542	RCONB543	RCONB546	RCONB547	RCONB548	RCONB581	RCONB582	RCONB583	RCONB588	RCONB589	RCONB590	RCONB591	RCONB592	RCONB593	RCONB594	RCONB595	RCONB596	RCONB600	RCONB601	RCONB602	RCONB603	RCONB604	RCONB605	RCONB606	RCONB607	RCONB608	RCONB609	RCONB610	RCONB611	RCONB612	RCONB617	RCONB618	RCONB619	RCONB620	RCONB621	RCONB622	RCONB623	RCONB624	RCONB625	RCONB626	RCONB627	RCONB628	RCONB629	RCONB630	RCONB631	RCONB639	RCONB640	RCONB641	RCONB642	RCONB643	RCONB644	RCONB650	RCONB651	RCONB652	RCONB653	RCONB654	RCONB655	RCONB656	RCONB657	RCONB658	RCONB659	RCONB660	RCONB661	RCONB662	RCONB663	RCONB664	RCONB665	RCONB666	RCONB667	RCONB668	RCONB669	RCONB670	RCONB671	RCONB672	RCONB673	RCONB675	RCONB676	RCONB677	RCONB678	RCONB679	RCONB680	RCONB681	RCONB682	RCONB683	RCONB684	RCONB685	RCONB686	RCONB687	RCONB688	RCONB689	RCONB690	RCONB691	RCONB693	RCONB694	RCONB695	RCONB696	RCONB697	RCONB698	RCONB699	RCONB700	RCONB701	RCONB702	RCONB703	RCONB704	RCONC063	RCONC064	RCONC225	RCONC227	RCONC228	RCONC869	
594853	221689	0	0	0	0	0	147650	0	0	0	875	875	0	0	0	875	0	0	0	0	0	0	0	0	0	5030	8375	0	0	0	0	0	0	-317	200	51869	0	0	0	0	0	2386	0	0	2856	756	21431	122607	0	0	0	0	0	15538	0	178	1589	0	-1483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8264	62589	23817	137253	0	12518	11909	137253	161680	0	0	0	17890	0	0	
594938	187586	0	0	0	0	0	112058	0	0	0	924	924	0	0	0	924	0	0	0	17	0	0	0	0	0	870	2241	0	0	0	0	0	0	-208	0	65636	50	150	0	0	0	0	0	0	0	0	39836	72222	0	0	0	0	0	3072	0	0	498	0	-1382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	374	0	0	0	374	0	0	0	870	73726	39886	76244	0	14745	19943	76244	110932	0	5351	5351	15699	0	0	
594947	599464	0	2046	6111	6137	0	408717	0	0	0	0	0	0	0	0	0	0	0	9840	172	0	0	0	0	0	4693	10214	0	0	0	0	0	0	2180	0	154143	0	1174	0	0	0	0	0	0	0	0	87967	320750	0	0	0	0	0	45441	10012	126	5055	0	8488	0	0	0	0	0	1490	0	0	0	1490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14662	0	0	0	14662	0	0	0	4819	171544	87967	368324	0	34309	43984	368324	446617	0	2132	2132	54434	1023	0	
595038	18294	0	0	0	0	0	13263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224	910	0	0	2027	803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7005	6256	0	0	0	0	0	713	0	7	119	38	-204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	201	0	0	0	201	0	0	0	2258	2194	7043	7006	0	439	3522	7006	10967	0	360	360	2398	0	0	
595337	119341	0	0	0	0	0	51206	0	0	0	684	684	0	0	0	684	0	0	0	0	0	0	0	0	0	0	4563	0	0	0	0	0	0	-260	0	47736	14005	583	0	0	0	0	0	0	0	0	8154	43052	0	0	0	0	0	3948	0	0	0	0	-683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53265	22159	48267	0	10653	11080	48267	70000	0	966	966	14087	0	0	
595430	486798	0	0	0	0	0	272534	0	0	0	0	0	0	0	0	0	0	0	57361	171	0	0	0	0	0	5896	10377	0	0	0	0	0	0	-323	17760	75542	2055	265	0	0	0	215	0	0	2122	602	32592	237218	0	0	0	0	0	113411	57532	21249	71	9	54293	2992	0	0	0	2992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17990	4232	0	11209	2549	0	0	0	51259	133642	46080	277574	0	26728	23040	277574	327342	0	47050	47050	44606	0	0	
595449	106617	0	0	0	0	3000	34943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5422	0	0	0	0	61604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34943	0	0	0	0	0	917	0	0	0	0	-384	101	0	0	0	101	126	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106113	0	0	0	106113	106113	0	0	3000	18167	0	0	
595560	119128	0	0	0	0	0	46427	0	0	0	73	73	0	0	0	73	0	0	529	0	0	0	0	0	0	2656	4964	0	0	0	0	0	0	-52	3185	51426	664	463	0	0	0	0	0	0	880	76	12570	32901	0	0	0	0	0	7352	529	151	354	0	-1086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	502	0	0	0	502	0	0	0	6872	59150	13234	40257	0	11830	6617	40257	58704	0	2330	2330	10985	0	0	
595869	5863744	0	0	0	0	0	4170994	0	0	0	50493	50493	0	0	0	50493	0	8500	266170	42	0	0	0	0	0	28743	61972	0	0	0	0	0	0	-2385	1722	1367454	3078	28907	0	0	0	0	0	0	0	139275	531223	3500496	0	0	0	0	0	462087	266588	0	29695	0	206147	4913	0	0	0	4913	14898	0	0	0	14898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	276	0	0	0	276	645294	0	0	0	645294	0	0	690	30465	1598396	534991	4411081	0	319679	267496	4411081	4998256	0	0	0	525821	0	0	
595944	41254	0	0	0	0	0	32513	0	0	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	276	1100	0	0	0	0	0	0	42	0	3500	3760	0	0	0	0	0	0	0	0	0	6254	26259	0	0	0	0	0	1502	283	0	0	0	27	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	4901	10014	27486	0	980	5007	27486	33473	0	301	301	3552	0	0	
595953	16008	0	0	0	0	0	13201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	294	0	0	0	0	0	0	1	206	597	0	0	0	0	0	0	0	0	0	0	0	13201	0	0	0	0	0	1314	1314	0	0	0	1097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	419	986	0	13201	0	197	0	13201	13398	0	95	95	1558	0	0	
596053	93237	0	0	0	0	0	46047	0	0	0	4	4	0	0	0	4	0	0	0	0	0	0	0	0	0	1562	6297	0	0	0	0	3458	0	-69	1158	15726	0	516	0	0	0	0	0	0	0	1540	3158	41349	0	0	0	0	0	3578	0	36	204	0	-888	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1414	0	0	0	1414	0	0	0	2756	39442	6616	46626	0	7888	3308	46626	57822	0	15675	15675	10906	0	0	
596062	241879	0	0	0	0	0	171784	0	0	0	0	0	0	0	0	0	0	0	3020	0	0	0	0	0	0	5107	8419	0	0	0	0	0	0	-477	2913	46514	909	0	0	0	0	1703	0	0	5370	0	51918	114496	0	0	0	0	0	12885	3020	196	470	0	167	193	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15404	15404	0	0	15404	0	0	0	0	0	0	0	1085	0	0	0	1085	0	0	0	13586	55403	69934	124973	0	11081	34967	124973	171021	0	0	0	18482	0	0	
596156	139372	0	0	0	0	0	105136	0	0	0	187	187	0	0	0	187	0	0	0	0	0	0	0	0	0	2776	7609	0	0	0	0	0	0	-166	0	15058	455	0	0	0	0	0	0	0	0	0	0	105136	0	0	0	0	0	7028	0	0	425	0	-968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2078	0	0	0	2078	0	0	0	2776	27072	455	114004	0	5414	228	114004	119646	0	3980	3980	14913	0	0	
596361	104975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104125	0	0	0	0	0	0	-8	760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	901	0	0	0	0	-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	760	104125	0	901	0	20825	0	901	21726	0	0	0	103892	0	0	
596455	73275	0	0	0	0	0	56451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1797	3203	0	0	0	3237	0	0	-96	0	6501	0	0	0	0	0	868	0	0	0	104	11013	45334	0	0	0	0	0	4155	0	0	0	0	-701	725	0	0	725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1797	13045	12606	49489	0	2609	6303	49489	58401	0	0	0	6055	0	0	
596642	38856	0	0	0	0	0	31813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	470	47	0	0	0	0	0	-152	0	3299	59	158	0	0	0	0	0	0	0	0	4601	27212	0	0	0	0	0	1643	0	0	0	0	-468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	5499	4660	29060	0	1100	2330	29060	32490	0	1730	1730	3600	0	0	
596848	663576	0	0	0	0	0	524574	0	0	0	29842	29842	0	6758	0	23084	0	0	0	0	0	0	0	0	0	14270	22851	0	0	412	0	0	0	-166	3011	72559	107	0	0	0	0	1700	0	0	0	2370	47911	474293	0	0	0	0	0	25709	0	898	2873	0	-6477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	486	486	0	0	486	0	0	0	0	0	0	0	21262	0	2996	0	18266	0	0	0	18591	111607	50204	537581	0	22321	25102	537581	585004	0	1200	1200	55849	0	0	
596978	145240	0	0	0	0	0	101734	741	9263	9263	11	11	11	0	0	0	0	0	0	32	0	0	0	0	0	0	0	2020	0	227	0	0	0	166	3461	26376	0	2385	0	0	0	0	0	0	125	0	58424	43185	0	0	0	0	0	9434	32	0	0	0	-1270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46184	46184	46184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50008	26376	58424	66255	0	5275	29212	66255	100742	0	0	0	15806	0	0	
597041	54037	0	0	0	0	0	44156	0	0	0	2434	2434	0	0	0	2434	0	0	3166	0	0	0	0	0	0	364	910	0	0	0	500	0	0	-98	0	5829	706	20	0	0	0	0	0	0	0	0	9937	34219	0	0	0	0	0	4768	3166	0	130	0	2671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364	7369	10643	38145	0	1474	5322	38145	44941	0	0	0	4763	0	0	
597162	104828	0	0	0	0	0	73026	0	0	0	256	256	0	0	0	256	0	0	0	0	0	0	0	0	0	3749	4806	0	0	0	0	0	0	73	2586	20223	1692	1582	0	0	0	0	0	0	644	5832	3649	62901	0	0	0	0	0	1814	0	171	487	0	-965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	0	0	0	352	0	0	0	7150	36348	5341	66247	0	7270	2671	66247	76188	0	5000	5000	8402	0	0	
597256	8746	0	0	0	0	0	3783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	512	1	0	0	0	0	0	-50	146	3542	0	0	0	0	0	0	0	0	0	0	0	3783	0	0	0	0	0	125	0	0	0	0	-132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	4444	0	3909	0	889	0	3909	4798	0	390	390	1926	0	0	
597313	170259	0	0	0	0	0	113670	0	0	0	502	502	0	0	0	502	0	0	193	0	0	0	0	0	0	3362	1430	0	0	0	0	0	0	557	0	34345	8819	0	0	0	0	0	0	0	0	587	44400	68683	0	0	0	0	0	11201	193	0	0	0	-478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4075	0	0	0	4075	0	0	0	3362	36362	53219	84268	0	7272	26610	84268	118150	0	0	0	12157	0	0	
597452	74503	0	0	0	0	0	54448	0	0	0	261	261	0	0	0	261	0	0	0	0	0	0	0	0	0	1144	2245	0	0	0	530	0	0	-13	19	3484	256	0	0	0	0	0	0	0	0	0	6851	47597	0	0	0	0	0	2599	0	0	151	0	-900	32	0	0	0	32	103	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1163	18685	7107	50441	0	3737	3554	50441	57732	0	12275	12275	6515	0	0	
597546	155372	0	0	0	0	0	115435	174	2175	2175	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	795	8255	0	0	0	0	0	0	127	0	7184	14598	2350	0	0	0	0	0	0	0	795	32013	82627	0	0	0	0	0	9644	42	0	1016	0	-1437	0	0	0	0	0	109	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	795	17739	46611	95847	0	3548	23306	95847	122701	0	489	489	17030	0	0	
597555	544979	0	0	0	0	0	172569	0	0	0	0	0	0	0	0	0	0	0	6364	0	0	0	0	0	0	4006	8332	0	0	0	2245	0	0	-2557	197658	109495	1713	0	0	0	0	0	0	0	0	2031	28648	141890	0	0	0	0	0	17881	6364	1620	0	0	2081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203284	149017	30361	151787	0	29803	15181	151787	196771	0	26914	26914	66865	0	0	
597658	64169	0	0	0	0	0	32673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2316	3280	0	0	0	661	200	0	253	0	22109	1682	0	0	0	0	0	0	0	0	0	0	32673	0	0	0	0	0	1148	0	0	0	0	-286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2316	27800	1882	33821	0	5560	941	33821	40322	0	1750	1750	7674	0	0	
597751	115703	0	0	0	0	0	58001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	937	2082	0	0	0	0	2653	0	-143	999	39990	5143	0	0	0	0	0	0	0	0	12	12104	45885	0	0	0	0	0	2640	0	18	0	0	-768	0	0	0	0	0	400	0	0	0	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1954	45294	19900	48907	0	9059	9950	48907	67916	0	3210	3210	7982	0	0	
598002	223762	0	0	0	0	0	162061	0	0	0	52	52	0	0	0	52	0	0	92	0	0	0	0	0	0	2987	4171	0	0	0	0	0	0	-263	0	25066	0	21293	0	0	0	211	0	0	0	0	110861	51200	0	0	0	0	0	11056	92	0	0	0	-1670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2987	33493	111072	83509	0	6699	55536	83509	145744	0	4256	4256	18983	0	0	
598048	212210	0	0	0	0	0	164580	0	0	0	1101	1101	0	0	0	1101	0	0	293	0	0	0	0	0	0	1045	2920	0	0	0	0	0	0	-222	526	35430	100	1540	0	0	0	293	0	0	0	5172	30866	128542	0	0	0	0	0	9924	293	61	763	1	-1338	571	0	0	0	571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2251	0	0	1100	1151	0	0	0	1632	44285	32360	141711	0	8857	16180	141711	166748	0	0	0	22154	0	0	
598132	39678	0	0	0	0	0	22578	0	0	0	39	39	0	0	0	39	0	0	0	0	0	0	0	0	0	416	1433	0	0	0	0	80	0	58	220	7233	5789	1315	0	0	0	0	0	0	0	0	5291	17287	0	0	0	0	0	1132	0	0	82	0	-286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	636	8748	11160	19691	0	1750	5580	19691	27021	0	0	0	3984	0	0	
598374	164972	0	0	0	0	0	128225	0	0	0	1114	1114	0	0	0	1114	0	0	6153	0	0	0	0	0	0	1053	1031	0	0	0	1066	525	0	-393	0	27636	645	1000	0	0	0	73	0	0	0	8165	58938	61122	0	0	0	0	0	14470	6153	0	2126	0	4474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1053	40024	60181	69427	0	8005	30091	69427	107523	0	0	0	13999	0	0	
598534	1299769	0	0	0	0	0	1058209	0	0	0	4027	4027	0	0	0	4027	0	0	0	0	0	0	0	0	0	4481	28561	0	0	353	42301	0	0	100	10968	91578	0	0	0	0	0	3262	37000	0	0	3057	88103	967049	0	0	0	0	0	57103	0	1794	5243	140	-12809	355	0	0	0	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38992	0	0	0	38992	0	0	0	17596	195404	91505	1097349	0	39081	45753	1097349	1182183	0	24664	24664	104875	0	0	
598543	77522	0	0	0	0	0	53166	0	0	0	750	750	0	0	0	750	0	0	0	0	0	0	0	0	0	361	1396	0	0	0	15597	1737	756	0	0	0	0	0	0	0	0	0	0	0	0	1325	4990	46851	0	0	0	0	0	1623	0	0	117	33	-505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2104	0	0	0	2104	0	0	0	361	18435	6760	51934	0	3687	3380	51934	59001	0	0	0	9168	0	0	
598646	80806	0	0	0	0	0	31016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5235	0	0	0	0	0	0	-61	0	35665	2112	253	0	0	0	0	0	0	0	0	10092	20925	0	0	0	0	0	3365	0	0	0	0	-1064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45900	12204	24543	0	9180	6102	24543	39825	0	5000	5000	11262	0	0	
598954	721759	0	0	0	0	0	592617	0	0	0	7628	7628	0	0	0	7628	0	0	0	0	0	0	0	0	0	4874	20549	0	0	0	0	0	0	-1202	0	96808	0	12294	0	0	0	227	0	0	0	0	29294	563323	0	0	0	0	0	20038	0	0	0	0	-7985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4849	0	0	0	4849	0	0	0	4874	118864	29521	608132	0	23773	14761	608132	646666	0	1507	1507	61175	0	0	
599643	80602	0	0	0	0	0	42963	0	0	0	113	113	113	0	0	0	0	0	0	0	0	0	0	0	0	787	1189	0	0	0	0	0	0	144	996	25356	1266	0	0	0	0	180	0	0	0	430	10830	31703	0	0	0	0	0	6401	0	0	2110	0	-408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1896	29127	12276	35994	0	5825	6138	35994	47957	0	42	42	9265	0	0	
599755	37433	0	0	0	0	0	22056	0	0	0	15	15	0	0	0	15	0	0	0	0	0	0	0	0	0	1064	1151	0	0	0	999	0	0	-102	0	9587	0	0	0	0	0	0	0	0	0	548	741	20767	0	0	0	0	0	1079	0	0	0	0	-459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1463	0	0	0	1463	0	0	0	1064	13435	741	23324	0	2687	371	23324	26382	0	1150	1150	3718	0	0	
599764	1173609	0	0	0	0	0	654613	0	0	0	1775	1775	0	0	0	1775	0	0	12438	0	0	0	0	0	0	12221	34907	0	0	0	0	0	0	-1652	9610	394031	5605	2912	0	0	0	6292	0	0	0	0	91108	563505	0	0	0	0	0	66031	12438	180	6263	0	929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22011	454401	103005	615342	0	90880	51503	615342	757725	0	19200	19200	80841	0	0	
600129	269375	0	0	0	0	0	143813	0	0	0	449	449	0	0	0	449	0	0	1881	0	0	0	0	0	0	2875	4912	0	0	0	2600	220	0	-480	6750	86156	2892	0	0	0	0	0	0	0	0	0	41194	102619	0	0	0	0	0	13080	3383	183	554	0	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4989	0	0	0	4989	0	0	0	9808	100812	44306	117017	0	20162	22153	117017	159332	0	6590	6590	24071	0	0	
600419	387765	0	0	0	0	0	249503	1630	15337	15337	5141	5141	0	10	0	5131	0	0	1717	49	0	0	0	0	0	2344	10444	3	0	0	0	0	0	467	695	71462	11759	24386	0	0	0	0	0	0	2209	5884	58773	182637	0	0	0	0	0	26979	1607	109	4417	115	-519	619	0	26	0	593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	1000	0	0	1000	0	0	0	0	0	0	0	14677	0	0	0	14677	0	0	0	5357	92243	71647	263495	0	18449	35824	263495	317768	0	0	0	31062	0	0	
600651	98775	0	0	0	0	0	69973	0	0	0	298	298	0	298	0	0	0	0	0	0	0	0	0	0	0	18	4727	0	0	0	17746	951	0	0	0	0	0	0	0	0	0	312	0	0	0	3396	3347	63230	0	0	0	0	0	4436	0	0	0	0	-923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	26167	4610	67666	0	5233	2305	67666	75204	0	0	0	9809	0	0	
601032	18866	0	0	0	0	355	7246	0	0	0	119	119	0	0	0	119	0	0	0	0	0	0	0	0	0	165	73	0	0	0	0	0	0	-43	19	9820	120	0	0	0	0	0	0	0	0	0	3225	4021	0	0	0	0	0	1242	0	0	0	0	-283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	9893	3345	5737	0	1979	1673	5737	9389	0	0	355	2481	0	0	
601041	36898	0	0	0	0	0	29590	0	0	0	26	26	0	0	0	26	0	0	0	0	0	0	0	0	0	297	1272	0	0	0	0	0	0	21	57	4302	0	0	0	0	0	0	0	0	0	0	8885	20705	0	0	0	0	0	594	0	0	185	0	-476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	226	0	0	0	354	8002	8885	21366	0	1600	4443	21366	27409	0	2243	2243	6310	0	0	
601050	12552413	0	0	0	0	0	7984118	0	0	0	162276	162276	0	0	0	162276	0	16142	24300	0	0	0	0	0	0	193967	345703	0	0	0	0	0	0	-1301	172379	1924425	295620	1071760	0	0	0	11694	0	0	15683	318951	1494924	6154560	325	0	4516	7843	0	585457	25147	21816	35000	931	-94718	88280	0	0	0	88280	4235	0	0	0	4235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700048	0	0	0	700048	0	0	2158	403845	2780474	1813170	8683722	0	556095	906585	8683722	10146402	0	151879	151879	917387	0	0	
601153	54335	0	0	0	0	0	46701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	1952	0	0	0	0	0	0	-25	28	5980	0	401	0	0	0	0	0	0	0	1830	2855	42016	0	0	0	0	0	1467	0	0	396	19	-984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	10333	2874	43469	0	2057	1437	43469	46973	0	175	175	6244	0	0	
601416	248223	0	0	0	0	0	116229	0	0	0	785	785	0	0	0	785	0	0	81	9	0	0	0	0	0	1659	5224	0	0	0	4318	0	0	-357	2493	111425	0	0	0	0	0	0	454	0	0	666	27768	87795	0	0	0	0	0	9116	232	33	987	0	-2097	61	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	36	0	0	0	4185	122997	27768	96995	0	24599	13884	96995	135478	0	377	377	15218	0	0	
601434	30282	0	0	0	0	0	20252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1405	433	1	0	0	0	0	0	-112	0	5146	0	1699	0	0	0	0	0	0	0	0	7201	13051	0	0	0	0	0	1417	0	0	0	0	-330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1405	6479	7201	16168	0	1296	3601	16168	21065	0	900	900	3293	0	0	
601443	178909	0	0	0	0	0	127043	0	0	0	1000	1000	0	0	0	1000	0	0	0	0	0	0	0	0	0	1416	1717	0	0	0	22866	0	24566	0	0	0	0	0	0	0	0	0	0	0	0	0	29130	97913	0	0	0	0	0	5897	0	0	566	0	-1424	306	0	0	0	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1416	29620	29130	129116	0	5924	14565	129116	149605	0	4471	4471	18613	0	0	
601564	40164	0	0	0	0	0	30623	0	0	0	122	122	0	0	0	122	0	0	1218	0	0	0	0	0	0	244	5052	0	0	6	3994	0	0	-3	40	401	0	0	0	0	0	0	0	0	0	0	3934	26689	0	0	0	0	0	3180	1218	0	315	29	926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2892	0	0	0	2892	0	0	0	290	14281	3963	31321	0	2856	1982	31321	36159	0	4519	4519	7637	0	0	
