"IDRSSD"	RCFD0010	RCFD1395	RCFD1651	RCFD1754	RCFD1773	RCFD2170	RCFD2221	RCFD3123	RCFD3128	RCFD3210	RCFD3368	RCFD3411	RCFD3429	RCFD3433	RCFD3545	RCFD3792	RCFD3809	RCFD3812	RCFD3821	RCFD3833	RCFD4336	RCFD5306	RCFD5310	RCFD5311	RCFD5320	RCFD5327	RCFD5334	RCFD5339	RCFD5340	RCFD5369	RCFD5610	RCFD7204	RCFD7205	RCFD7206	RCFD7273	RCFD7274	RCFD7275	RCFD8274	RCFD8275	RCFD8434	RCFD8764	RCFD8766	RCFD8767	RCFD8769	RCFD8770	RCFD8771	RCFD8772	RCFD8773	RCFD8774	RCFD8775	RCFD8776	RCFD8777	RCFD8778	RCFD8779	RCFDA000	RCFDA001	RCFDA002	RCFDA167	RCFDA221	RCFDA222	RCFDA223	RCFDA224	RCFDA250	RCFDB503	RCFDB504	RCFDB505	RCFDB520	RCFDB528	RCFDB541	RCFDB542	RCFDB543	RCFDB546	RCFDB547	RCFDB548	RCFDB581	RCFDB582	RCFDB583	RCFDB588	RCFDB589	RCFDB590	RCFDB591	RCFDB592	RCFDB593	RCFDB594	RCFDB595	RCFDB596	RCFDB600	RCFDB601	RCFDB602	RCFDB603	RCFDB604	RCFDB605	RCFDB606	RCFDB607	RCFDB608	RCFDB609	RCFDB610	RCFDB611	RCFDB612	RCFDB617	RCFDB618	RCFDB619	RCFDB620	RCFDB621	RCFDB622	RCFDB623	RCFDB624	RCFDB625	RCFDB626	RCFDB627	RCFDB628	RCFDB629	RCFDB630	RCFDB631	RCFDB639	RCFDB640	RCFDB641	RCFDB642	RCFDB643	RCFDB644	RCFDB650	RCFDB651	RCFDB652	RCFDB653	RCFDB654	RCFDB655	RCFDB656	RCFDB657	RCFDB658	RCFDB659	RCFDB660	RCFDB661	RCFDB662	RCFDB663	RCFDB664	RCFDB665	RCFDB666	RCFDB667	RCFDB668	RCFDB669	RCFDB670	RCFDB671	RCFDB672	RCFDB673	RCFDB675	RCFDB676	RCFDB677	RCFDB678	RCFDB679	RCFDB680	RCFDB681	RCFDB682	RCFDB683	RCFDB684	RCFDB685	RCFDB686	RCFDB687	RCFDB688	RCFDB689	RCFDB690	RCFDB691	RCFDB693	RCFDB694	RCFDB695	RCFDB696	RCFDB697	RCFDB698	RCFDB699	RCFDB700	RCFDB701	RCFDB702	RCFDB703	RCFDB704	RCFDC063	RCFDC064	RCFDC225	RCFDC227	RCFDC228	RCFDC869	RCFDC980	RCFDC981	RCFDC982	RCFDC983	RCFDC984	RCFDC985	RCFDF264	RCON0010	RCON1395	RCON1651	RCON1754	RCON1773	RCON2170	RCON2221	RCON3123	RCON3128	RCON3210	RCON3368	RCON3411	RCON3429	RCON3433	RCON3545	RCON3792	RCON3809	RCON3812	RCON3821	RCON3833	RCON4336	RCON5306	RCON5310	RCON5311	RCON5320	RCON5327	RCON5334	RCON5339	RCON5340	RCON5369	RCON5610	RCON7204	RCON7205	RCON7206	RCON7273	RCON7274	RCON7275	RCON8274	RCON8275	RCON8434	RCON8764	RCON8766	RCON8767	RCON8769	RCON8770	RCON8771	RCON8772	RCON8773	RCON8774	RCON8775	RCON8776	RCON8777	RCON8778	RCON8779	
593249																																																																																																																																																																																											8057	0	0	39126	91925	323413	0	1177	0	31355	325966	0	0	0	1502	31993	0	0	0	0	0	0	1177	1177	5586	151307	49070	16412	118046	0	0	0.094674	0.184030	0.177259	0	0	0	30816	1177	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593333																																																																																																																																																																																											1765	0	0	0	11004	49456	0	368	0	3839	49552	0	0	0	0	4169	0	0	0	545	0	0	368	368	493	12410	8044	1877	28820	0	0	0.0767	0.1124	0.1025	0	0	0	3801	368	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593351																																																																																																																																																																																											126	0	0	1442	0	14750	0	163	0	1621	14349	0	0	0	0	1523	0	0	0	0	0	0	148	148	0	1928	3109	538	9630	0	0	0.0975	0.1285	0.1160	0.0000	0.0000	0.0000	1375	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593753																																																																																																																																																																																											48809	0	0	1496	207620	846127	0	7523	0	126547	807892	0	0	0	0	88109	0	0	0	118121	0	0	7644	7644	8318	252821	24847	26505	521177	0	0	0.105532	0.136980	0.125096	0	0	0	80465	7644	660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593771																																																																																																																																																																																											1417	0	0	0	1790	18776	0	359	0	3139	18169	0	0	0	0	3287	0	0	0	0	0	0	148	148	2	3205	9360	1037	6568	0	0	0.1728	0.2815	0.2688	0	0	0	3139	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593865																																																																																																																																																																																											53645	0	0	0	203458	2556695	0	33498	0	238517	2567626	0	0	0	1839	257478	0	0	4214	319514	0	0	29923	29923	24880	302062	175792	144925	2078563	340	0	0.089116	0.107763	0.095240	0	0	0	227555	29923	-3240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593940																																																																																																																																																																																											2825	0	0	0	44841	69690	0	271	0	11567	68911	0	0	0	0	11920	0	0	0	0	0	0	271	271	1187	49220	6549	1445	13128	0	0	0.169044	0.454147	0.443822	0	0	0	11649	271	-82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
593977																																																																																																																																																																																											1990	0	0	11341	0	32323	0	20	0	5256	33004	0	0	0	0	5276	0	0	0	174	0	0	20	20	3168	10519	17188	687	1468	0	0	0.1593	0.4306	0.4290	0	0	0	5256	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594433																																																																																																																																																																																											29134	0	0	0	501867	1335906	0	5560	0	99523	1358951	2914	0	0	0	101597	0	0	1827	0	0	0	5560	5560	16599	503182	242490	80513	585384	2206	0	0.071734	0.125600	0.118727	0	0	0	96037	5560	-16676	169	0	0	0	0	0	0	0	0	0	0	0	0	0	
594451																																																																																																																																																																																											2542	0	0	5168	0	16952	0	53	0	1905	17172	0	0	0	0	1942	0	0	0	0	0	0	53	53	1075	6390	3600	404	5940	0	16	0.110107	0.215347	0.209470	0	0	0	1889	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594853																																																																																																																																																																																											13599	0	0	0	52719	304939	0	1738	0	26375	298139	0	0	0	0	28419	4353	0	0	0	0	0	1738	1738	8022	77040	36889	17266	185191	4353	0	0.089492	0.128989	0.121101	0	0	0	26681	1738	-306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594938																																																																																																																																																																																											6941	0	0	0	67393	227770	0	1755	0	17945	227283	0	0	0	0	19198	399	0	0	8872	0	0	1755	1755	1175	79159	28647	4044	120042	0	0	0.0770	0.1201	0.1091	0	0	0	17443	1755	-146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
594947																																																																																																																																																																																											18737	0	0	0	184713	766603	0	5356	0	76124	750892	47563	0	0	0	63293	0	0	0	59477	0	0	5356	5356	5896	212153	103060	37396	432571	927	0	0.0791	0.1119	0.1024	0.0788	0.1040	0.1128	57937	5356	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595038																																																																																																																																																																																											5897	0	0	2559	0	19722	0	163	0	2347	20177	0	0	0	0	2478	0	0	0	758	0	0	131	131	2532	6268	4885	467	6200	0	0	0.1163	0.2375	0.2250	0	0	0	2347	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595337																																																																																																																																																																																											2295	0	0	0	46415	102126	0	528	0	15888	106613	0	0	0	0	16448	0	0	0	0	0	0	528	528	524	40201	21394	2921	40592	0	0	0.1493	0.2648	0.2563	0	0	0	15920	528	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595430																																																																																																																																																																																											16437	0	0	0	106610	640548	0	2579	0	104794	628658	0	0	0	0	51282	3725	0	4807	103371	0	0	2610	2610	22739	130471	37031	37441	397147	951	0	0.085046	0.103241	0.097987	0.000000	0.000000	0.000000	48672	2610	-243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595449																																																																																																																																																																																											6582	0	0	63248	0	110563	0	392	0	19791	109037	1893	0	0	0	20183	0	0	241	0	0	0	392	392	0	0	0	1013	110955	0	0	0.1815	0.1811	0.1776	0	0	0	19791	392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595869	88105	0	0	0	2592331	11039989	0	92068	0	1109451	10910627	70434	0	0	0	948158	0	105468	1104	1676395	0	50000	97043	147043	1101621	1929165	960626	407337	6830529	0	0	0.0758	0.1100	0.0929	0	0	0	801115	147043	-15921	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1317	0	0	8623264	10573238	0	0	0	0	0	7489023	0	0	0	72740	72740	0	0	0	72740	0	8500	337389	0	4632	0	0	0	0	66638	21467	0	0	0	0	0	0	-27473	1034983	1546093	1022	37706	0	0	0	0	0	0	0	143933	959604	6385486	0	0	0	0	0	812598	337589	0	67672	0	218048	552	0	0	0	552	14087	0	0	0	14087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353	353	0	0	0	353	838198	0	0	0	838198	0	0	1317	1101621	1929165	961943	7756459	0	385833	480972	7756459	8623264	0	150000	150000	796483	0	0	0	0	0	0	0	0	0	83137					10973707									0																																								
595944																																																																																																																																																																																											2643	0	0	0	8468	50741	0	380	0	4630	49576	7	0	0	0	4716	0	0	0	0	0	0	380	380	373	7089	9780	3253	33584	0	0	0.087944	0.118216	0.108691	0	0	0	4336	380	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595953																																																																																																																																																																																											360	0	0	0	1620	17092	0	286	0	2021	18009	0	0	0	0	2201	0	0	0	0	0	0	175	175	556	1669	0	0	13630	0	0	0.1125	0.1589	0.1462	0	0	0	2026	175	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596053																																																																																																																																																																																											4554	0	0	5307	16613	92250	0	1015	0	14242	91845	0	0	0	0	14939	0	0	4	3677	0	0	738	738	1828	40042	4402	5514	46960	0	0	0.1546	0.2543	0.2417	0	0	0	14201	738	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596062																																																																																																																																																																																											15014	0	0	176	61989	340828	0	3282	0	28571	338010	0	0	0	0	28866	0	0	1501	2844	0	0	2988	2988	13359	71305	90381	13348	166372	2136	0	0.077041	0.120891	0.108377	0	0	0	25878	2988	582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596156																																																																																																																																																																																											5487	0	0	0	8421	208524	0	1220	0	17044	202562	0	0	0	0	18206	0	0	0	16943	0	0	1220	1220	1885	26325	17653	10675	163795	0	0	0.083856	0.097466	0.090934	0	0	0	16986	1220	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596455																																																																																																																																																																																											6506	0	0	1466	2752	91169	0	717	0	7308	93096	0	0	0	0	8028	0	0	583	0	0	0	717	717	7445	8836	11873	9112	63735	120	0	0.078532	0.111918	0.101922	0	0	0	7311	717	-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596642																																																																																																																																																																																											1582	0	0	0	1934	68870	0	582	0	6265	67169	0	0	0	0	6859	0	0	0	0	0	0	582	582	703	2805	999	3244	64965	0	0	0.093451	0.103883	0.095069	0	0	0	6277	582	-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596848																																																																																																																																																																																											27682	0	0	301	102437	860175	0	7999	0	71273	850927	0	0	0	0	77929	0	0	0	53447	0	0	7999	7999	29269	117918	69927	36713	649906	1978	0	0.0822	0.1030	0.0925	0	0	0	69930	7999	1154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
596978																																																																																																																																																																																											1888	0	0	78	44282	153060	0	1189	0	17332	154587	0	0	0	0	19117	0	0	0	0	0	0	1146	1146	823	38015	63888	9735	52602	0	0	0.116268	0.180021	0.169230	0	0	0	17971	1146	-661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597041																																																																																																																																																																																											1484	0	0	0	12059	72924	0	216	0	8949	75109	0	0	0	0	6075	0	0	0	0	0	0	216	216	0	15373	6524	2573	48153	0	0	0.0813	0.1098	0.1059	0	0	0	5859	216	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597256																																																																																																																																																																																											3348	0	0	0	1802	11390	0	62	0	1968	10670	0	0	0	0	2015	0	0	0	0	0	0	57	57	932	7455	0	164	3052	0	0	0.1835	0.4440	0.4315	0	0	0	1958	57	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597313																																																																																																																																																																																											13440	0	0	0	39366	215345	0	1567	0	13941	209557	0	0	0	0	15844	0	0	0	13636	0	0	1567	1567	4200	45642	65546	13027	102484	0	0	0.068003	0.101306	0.091287	0	0	0	14277	1567	-377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597452																																																																																																																																																																																											7166	0	0	0	16738	108359	0	862	0	7948	108003	335	0	0	0	8911	0	0	128	0	0	0	862	862	1164	31713	16678	3105	59823	2372	0	0.0745	0.1193	0.1077	0	0	0	8049	862	-112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597546																																																																																																																																																																																											11483	0	0	0	30270	208358	0	1909	0	19678	207632	1728	0	0	0	21712	0	0	0	0	0	0	1909	1909	1752	38233	29084	11535	141381	0	0	0.0954	0.1168	0.1065	0	0	0	19803	1909	-125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597555																																																																																																																																																																																											15970	0	0	9869	240534	598030	0	1791	0	73939	578623	0	0	0	0	67307	0	0	0	0	0	0	1791	1791	99232	266244	27531	8144	197130	0	0	0.114487	0.254811	0.248030	0	0	0	65516	1791	2059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597658																																																																																																																																																																																											5614	0	0	150	26555	73103	0	543	0	8680	72798	0	0	0	0	9491	0	0	0	0	0	0	543	543	989	29760	4309	1955	39023	0	0	0.1229	0.2008	0.1894	0	0	0	8948	543	-268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
597751																																																																																																																																																																																											5605	0	0	0	122799	448007	0	2399	0	37748	420295	0	0	0	0	28496	0	0	0	0	0	0	2399	2399	24367	139043	52604	8098	222742	754	0	0.0639	0.1024	0.0938	0	0	0	26097	2399	-256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598002																																																																																																																																																																																											9245	0	0	0	39834	253385	0	1826	0	20327	254897	0	0	0	0	22475	0	0	0	0	0	0	1826	1826	2643	41544	110689	11330	100916	354	0	0.0810	0.1364	0.1253	0	0	0	20649	1826	-414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598048																																																																																																																																																																																											5850	0	0	0	42292	244446	0	1383	0	24493	241635	90	0	0	0	25354	0	0	795	2368	0	0	1383	1383	1855	52847	33398	12065	157207	0	0	0.0997	0.1361	0.1286	0	0	0	23971	1383	-659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598132																																																																																																																																																																																											1907	0	0	0	11402	39640	0	295	0	4683	38772	0	0	0	0	5356	0	0	0	0	0	0	295	295	500	10449	9053	994	20311	0	0	0.1305	0.1989	0.1879	0	0	0	5061	295	-378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598534																																																																																																																																																																																											22706	0	0	25562	127437	1757601	0	26023	0	137824	1762884	0	0	0	0	167778	1861	0	1497	74119	0	10000	20143	30143	11079	212043	75742	94609	1485247	52098	0	0.078131	0.104513	0.085736	0	0	0	137635	30143	-1100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598543																																																																																																																																																																																											1623	0	0	13883	0	76125	0	560	0	6254	73451	0	0	0	0	6814	0	0	0	5322	0	0	560	560	379	17025	6618	1643	52663	0	0	0.085145	0.109836	0.100809	0	0	0	6254	560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598646																																																																																																																																																																																											5171	0	0	0	35701	74438	0	771	0	11290	75204	0	0	0	0	11700	0	0	0	0	0	0	448	448	0	44128	8014	3203	23007	0	0	0.1496	0.3294	0.3168	0	0	0	11252	448	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
598954																																																																																																																																																																																											17107	0	0	0	112820	856319	0	8416	0	77710	831406	0	0	0	0	86394	0	0	0	7957	0	0	8416	8416	2131	92789	38012	21863	732231	168	0	0.093791	0.111147	0.100320	0	0	0	77978	8416	-268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
599643																																																																																																																																																																																											2802	0	0	0	26782	78122	0	572	0	10076	78189	0	0	0	0	10508	0	0	0	0	0	0	572	572	2527	29813	10747	4594	35393	0	0	0.1271	0.2249	0.2126	0	0	0	9936	572	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
599755																																																																																																																																																																																											3732	0	0	0	10475	41797	0	322	0	4172	40604	0	0	0	0	4445	0	0	0	3185	0	0	341	341	1455	14077	1128	1349	25689	0	0	0.1011	0.1449	0.1338	0	0	0	4104	341	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
599764																																																																																																																																																																																											48503	0	0	0	318034	1844685	0	17561	0	172133	1781325	0	0	0	0	148195	1091	0	0	154206	0	0	17511	17511	44307	460148	167585	94109	1148243	1473	0	0.075070	0.105791	0.093291	0	0	0	130684	17511	955	10	0	0	0	0	0	0	0	0	0	0	0	0	0	
600129																																																																																																																																																																																											10084	0	0	500	106719	261646	0	1947	0	26890	261663	0	0	0	0	27557	0	0	0	15219	0	0	1869	1869	3840	119588	42839	11568	96390	0	0	0.098793	0.184449	0.171939	0	0	0	25688	1869	-442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
600419																																																																																																																																																																																											31452	0	0	0	76834	477226	0	3249	0	36253	473234	0	0	0	7841	39747	793	0	1816	28068	0	0	3439	3439	4249	100723	106469	23359	269090	43	0	0.0770	0.1051	0.0960	0	0	0	36308	3439	-1732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
600651																																																																																																																																																																																											7284	0	0	0	21764	114556	0	966	0	12062	114739	0	0	0	0	13154	0	0	0	0	0	0	966	966	844	32238	8006	4690	74632	906	0	0.106224	0.154475	0.143131	0	0	0	12188	966	-126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601032																																																																																																																																																																																											411	0	0	0	7688	20532	0	160	0	2796	20975	0	0	0	0	3040	0	0	0	0	0	0	160	160	164	7919	3522	1300	9171	0	0	0.1373	0.2410	0.2284	0	0	0	2880	160	-84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601041																																																																																																																																																																																											1417	0	0	0	3592	44970	0	541	0	6400	44337	0	0	0	0	6838	0	0	0	737	0	0	448	448	306	5814	10445	691	28937	0	0	0.1441	0.1912	0.1786	0	0	0	6390	448	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601050																																																																																																																																																																																											470511	0	0	0	3281654	15634806	4	145403	0	1319142	15011036	25199	0	0	12499	1371991	8726	6821	182991	2538229	0	0	146396	146400	269358	3389346	2671166	714870	9361304	391631	0	0.082272	0.106084	0.094764	0	0	0	1225591	146400	-20284	7455	229772	250652	0	0	0	0	0	0	0	0	0	0	0	
601153																																																																																																																																																																																											1429	0	0	0	6973	64652	0	996	0	6666	64936	0	0	0	0	7312	0	0	0	0	0	0	674	674	728	11271	3883	2904	49737	0	0	0.1022	0.1364	0.1238	0	0	0	6638	674	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601416																																																																																																																																																																																											51889	0	0	64434	606766	1938393	0	17420	0	153659	1916823	0	0	0	0	139772	3614	0	1632	20888	1146	0	15585	15585	34146	696698	214625	78921	981900	1008	517	0.066129	0.112269	0.099751	0	0	0	124187	15585	-9917	26	0	0	0	0	0	0	0	0	0	0	0	0	0	
601434																																																																																																																																																																																											3728	0	0	0	11458	37784	0	217	0	3212	36917	0	0	0	0	3519	0	0	0	0	0	0	217	217	707	14569	6864	1768	15951	0	0	0.089444	0.157753	0.148025	0	0	0	3302	217	-90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601443																																																																																																																																																																																											3596	0	0	43582	6961	219076	0	2729	0	21645	224469	0	0	0	0	24924	0	0	62	0	0	0	2275	2275	1539	31282	38065	5049	151923	0	0	0.1009	0.1373	0.1248	0	0	0	22649	2275	-1004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601564																																																																																																																																																																																											6854	0	0	1086	2	122475	0	1187	0	11841	121728	0	0	0	0	11843	0	0	0	7168	0	0	1187	1187	1755	15329	14559	3117	90829	0	0	0.0884	0.1087	0.0978	0	0	0	10656	1187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601658																																																																																																																																																																																											2558	0	0	0	5963	92485	0	521	0	9296	86775	0	0	0	0	6295	0	0	0	0	0	0	521	521	897	13057	36648	6308	42402	0	0	0.0693	0.0982	0.0901	0	0	0	5774	521	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
601733																																																																																																																																																																																											5430	0	0	17	57297	134762	0	1048	0	20645	136019	0	0	0	0	21395	0	0	0	0	0	0	911	911	1785	58195	29180	3243	46477	0	0	0.1506	0.2943	0.2817	0	0	0	20484	911	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
602048																																																																																																																																																																																											8672	0	0	6874	36413	362358	0	6733	0	30727	368777	0	0	0	0	35820	1838	0	0	21141	0	0	4094	4094	4592	41313	42677	27213	282024	1461	0	0.086030	0.110264	0.097661	0	0	0	31726	4094	-999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
602150																																																																																																																																																																																											6652	0	0	0	33770	79565	0	340	0	16351	78805	0	0	0	0	15276	0	0	0	1354	0	0	340	340	2276	39377	3563	9476	33192	0	0	0.1926	0.3510	0.3432	0	0	0	14936	340	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
602356																																																																																																																																																																																											5053	0	0	0	29116	182888	0	2323	0	16788	184247	0	0	0	0	18232	11372	0	1835	11437	0	0	1818	1818	17404	27362	12502	11093	127550	5382	0	0.0892	0.1260	0.1134	0	0	0	16414	1818	122	18	0	0	0	0	0	0	0	0	0	0	0	0	0	
602543																																																																																																																																																																																											4775	0	0	6876	45952	168971	0	1039	0	16705	168903	0	0	0	0	14849	0	0	0	2039	0	0	1039	1039	1324	44577	39030	5205	82184	0	0	0.0835	0.1321	0.1229	0	0	0	13810	1039	-701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
602842																																																																																																																																																																																											5071	0	0	350	0	9613	0	13	0	1266	9964	0	0	0	0	1279	0	0	0	0	0	0	13	13	171	5200	50	874	4205	0	0	0.1271	0.2425	0.2400	0	0	0	1266	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603232																																																																																																																																																																																											2416	0	0	52035	0	81234	0	497	0	16447	81487	204	0	0	0	16847	0	0	0	0	0	0	400	400	1058	56940	6350	918	17383	0	0	0.2018	0.5283	0.5157	0	0	0	16447	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603540																																																																																																																																																																																											1785	0	0	0	7358	67743	0	592	0	8180	65692	0	0	0	0	8725	0	0	0	0	0	0	592	592	751	7390	23381	2213	36765	0	0	0.1238	0.1747	0.1628	0	0	0	8133	592	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603559																																																																																																																																																																																											712	0	0	0	12503	32712	0	248	0	2092	33712	0	0	0	0	2464	0	0	30	30	0	0	248	248	536	9136	8785	1786	14635	0	0	0.0659	0.1180	0.1061	0	0	0	2216	248	-188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
603755																																																																																																																																																																																											1247	0	0	40	16617	35649	0	243	0	2878	36630	0	0	0	0	3503	0	0	0	0	0	0	243	243	0	10594	13814	1884	11867	0	0	0.0890	0.1676	0.1560	0	0	0	3260	243	-382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604024																																																																																																																																																																																											44070	0	0	0	53765	282413	0	1927	0	22448	280435	0	0	0	0	24035	0	0	338	29788	0	0	1927	1927	4059	92121	48265	12323	139380	1279	0	0.0788	0.1219	0.1122	0	0	0	22108	1927	340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604033																																																																																																																																																																																											677	0	0	2761	5920	18464	0	58	0	2238	17297	0	0	0	0	2246	0	0	0	0	0	0	58	58	20	6308	3111	464	9023	0	0	0.126496	0.189680	0.184782	0	0	0	2188	58	-79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604547																																																																																																																																																																																											3253	0	0	1597	22024	85102	0	552	0	10052	81443	0	0	0	0	10380	0	0	0	6143	0	0	552	552	1397	17912	16195	2380	49949	0	0	0.1217	0.1571	0.1487	0	0	0	9828	552	-437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604556																																																																																																																																																																																											20801	0	0	1538	18283	203581	0	2348	0	19103	191422	0	0	0	0	20975	0	0	526	11352	0	0	1764	1764	6705	43603	60100	8084	95711	0	0	0.100372	0.149288	0.136733	0	0	0	19211	1764	-132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
604640																																																																																																																																																																																											686	0	0	0	16646	35704	0	295	0	2497	33532	0	0	0	0	3380	0	0	0	226	0	0	248	248	746	17321	4539	3237	14028	0	0	0.0934	0.1705	0.1580	0	0	0	3132	248	-635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
605133																																																																																																																																																																																											9059	0	0	0	43923	457045	0	6189	0	42990	471180	0	0	0	0	48040	0	0	401	17860	0	0	5102	5102	11800	49169	35581	23994	366605	0	0	0.091129	0.118007	0.105474	0.000000	0.000000	0.000000	42938	5102	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
605610																																																																																																																																																																																											1511	0	0	0	45306	163143	0	818	0	16182	162775	0	0	0	1530	17029	0	0	0	5880	0	0	818	818	7146	40047	73526	2236	43290	0	0	0.099594	0.189398	0.180301	0	0	0	16211	818	-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
605656																																																																																																																																																																																											8152	0	0	0	35209	321918	0	3899	0	25275	322527	0	0	0	0	29256	0	0	0	6144	0	3200	3212	6412	5910	39203	64801	24461	213494	0	0	0.0714	0.1142	0.0892	0	0	0	22844	6412	-38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
606046																																																																																																																																																																																											262417	0	0	1350396	856407	13293708	211	129147	0	1349779	13292049	75	0	0	0	1183342	9407	0	40572	0	0	0	129147	129358	28785	2295686	2026051	772307	8762650	195830	0	0.081154	0.113682	0.101255	0	0	0	1053984	129358	-8746	9407	0	0	0	0	0	0	0	0	0	0	0	0	0	
606073																																																																																																																																																																																											9892	0	0	0	4930	101286	0	558	0	9538	101670	0	0	0	0	10097	0	0	0	3720	0	0	558	558	1277	13959	66879	2514	19731	0	0	0.0938	0.1746	0.1650	0	0	0	9539	558	-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
606653																																																																																																																																																																																											6385	0	0	0	42311	348609	0	2965	0	37633	345295	0	0	0	0	39541	0	0	679	9854	0	0	2965	2965	8476	42713	13413	11567	286391	0	0	0.1065	0.1285	0.1189	0	0	0	36576	2965	-767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
607146																																																																																																																																																																																											2580	0	0	0	22747	109701	0	968	0	17732	111024	0	0	0	0	19463	0	0	2162	0	0	0	968	968	0	16985	17535	4648	76952	0	0	0.1666	0.2158	0.2050	0	0	0	18495	968	-763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
607333																																																																																																																																																																																											6117	0	0	0	2293	213780	0	1812	0	20476	221395	0	0	0	0	22229	0	0	1769	13008	0	0	1812	1812	1736	21675	46883	12312	145241	2000	0	0.092245	0.123026	0.112997	0	0	0	20417	1812	-1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	
607511																																																																																																																																																																																											13931	0	0	100	68616	347923	0	2815	0	26404	334499	0	0	0	0	25464	0	0	795	16431	-333	0	2815	2815	48793	69374	32256	16946	196028	0	0	0.0686	0.1086	0.0966	0	0	0	22649	2815	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
